gene_id	Symbol	gene_biotype	localization	tpm_wt	log2FoldChange.mem.wt.vs.cyt.wt	padj.mem.wt.vs.cyt.wt
ENSG00000120662.11	MTRF1	protein_coding	cytosolic	11.21	-0.394992683452725	0.155793977296633
ENSG00000120664.6	SPG20OS	protein_coding	cytosolic	1.125	-0.61251897987652	0.711449767151156
ENSG00000120669.11	SOHLH2	protein_coding	cytosolic	1.855	0.0935040258415973	0.937482374891727
ENSG00000120685.15	PROSER1	protein_coding	cytosolic	34.61	0.235024022478187	0.499155472592933
ENSG00000120686.7	UFM1	protein_coding	cytosolic	38.475	-0.445713385464387	0.00150403518853177
ENSG00000120688.7	WBP4	protein_coding	cytosolic	6.62	-0.816235577169909	0.00198648549049477
ENSG00000120690.9	ELF1	protein_coding	cytosolic	14.405	-0.690149131184969	0.000457609283747414
ENSG00000120693.9	SMAD9	protein_coding	cytosolic	8.135	-0.0894027316039392	0.812896297872583
ENSG00000120694.15	HSPH1	protein_coding	cytosolic	28.165	-1.28661235380161	1.79205769089981e-16
ENSG00000120696.8	KBTBD7	protein_coding	cytosolic	9.005	-0.539318929984068	0.0220105777493871
ENSG00000120697.4	ALG5	protein_coding	membrane	50.33	3.29699366511219	1.49602685677662e-85
ENSG00000120699.8	EXOSC8	protein_coding	cytosolic	80	-0.343519976566268	0.0881296165387627
ENSG00000120705.8	ETF1	protein_coding	cytosolic	116.29	-0.803416004250414	4.70734067694179e-12
ENSG00000120709.6	FAM53C	protein_coding	cytosolic	47.455	-0.163563792287467	0.405586104872806
ENSG00000120725.8	SIL1	protein_coding	membrane	16.71	4.09257069174637	3.81990152046826e-37
ENSG00000120727.8	PAIP2	protein_coding	cytosolic	182.715	-0.48995750424624	0.00357059786937748
ENSG00000120733.9	KDM3B	protein_coding	cytosolic	28.505	-0.540933305983447	0.00703396715927819
ENSG00000120738.7	EGR1	protein_coding	cytosolic	1.195	0.3592266654773	0.699678628153219
ENSG00000120742.6	SERP1	protein_coding	cytosolic	42.5	-0.146603512280937	0.4368475747706
ENSG00000120756.8	PLS1	protein_coding	cytosolic	15.61	-1.21999860535854	2.06350970764584e-06
ENSG00000120784.11	ZFP30	protein_coding	cytosolic	23.735	-0.335726415640747	0.0579022489743506
ENSG00000120798.12	NR2C1	protein_coding	cytosolic	16.275	0.163771005052919	0.528298767130729
ENSG00000120800.4	UTP20	protein_coding	cytosolic	7.275	-0.746879485648299	0.0316635811150124
ENSG00000120802.9	TMPO	protein_coding	cytosolic	149.27	-0.61473147250434	0.000188232922230858
ENSG00000120805.9	ARL1	protein_coding	cytosolic	53.36	-0.415290821686549	0.00433869646255662
ENSG00000120820.8	GLT8D2	protein_coding	membrane	6.7	2.15455541457726	7.14297575369781e-09
ENSG00000120832.5	MTERFD3	protein_coding	cytosolic	13.085	-0.20312001022642	0.498706016526101
ENSG00000120833.9	SOCS2	protein_coding	cytosolic	15.05	0.0118550009286746	0.986545917282182
ENSG00000120837.3	NFYB	protein_coding	cytosolic	27.29	-0.782842494821897	2.39056682412745e-07
ENSG00000120860.6	CCDC53	protein_coding	cytosolic	26.79	-0.156845034815892	0.643825685016044
ENSG00000120868.9	APAF1	protein_coding	cytosolic	14.95	-0.520523557297589	0.00307366725624225
ENSG00000120875.4	DUSP4	protein_coding	cytosolic	3.365	-0.14058428566829	0.788670046971697
ENSG00000120885.15	CLU	protein_coding	membrane	110.41	4.54463429815117	3.11557609611633e-75
ENSG00000120889.8	TNFRSF10B	protein_coding	membrane	74.935	3.18935862067553	2.11912248959363e-102
ENSG00000120896.9	SORBS3	protein_coding	cytosolic	63.58	-0.0415843835906169	0.904530329956194
ENSG00000120899.13	PTK2B	protein_coding	cytosolic	2.72	0.245452193030818	0.773807149765023
ENSG00000120910.10	PPP3CC	protein_coding	cytosolic	11.965	-0.0845629291330727	0.829872949612105
ENSG00000120913.19	PDLIM2	protein_coding	cytosolic	17.01	-0.337956543912061	0.494214546338949
ENSG00000120915.9	EPHX2	protein_coding	cytosolic	11.15	-0.539673044789302	0.142836025676563
ENSG00000120925.9	RNF170	protein_coding	NA	8.6	1.23927604588826	2.46045864345965e-08
ENSG00000120942.9	UBIAD1	protein_coding	membrane	20.735	1.73064237231324	4.22799634275821e-19
ENSG00000120948.11	TARDBP	protein_coding	cytosolic	162.705	-0.955357345277336	9.16842328923002e-19
ENSG00000120963.7	ZNF706	protein_coding	cytosolic	50.015	0.0114885079413117	0.973437970830328
ENSG00000120992.13	LYPLA1	protein_coding	cytosolic	105.82	-0.109366003410587	0.622854545705316
ENSG00000121005.4	CRISPLD1	protein_coding	membrane	3.86	3.06526850442725	3.54292967198691e-21
ENSG00000121022.9	COPS5	protein_coding	cytosolic	46.42	-0.403821585426804	0.00534102126455737
ENSG00000121039.5	RDH10	protein_coding	membrane	13.2	2.11495675011332	3.97195778409209e-17
ENSG00000121057.8	AKAP1	protein_coding	membrane	35.735	3.29550736375759	1.09265496121136e-72
ENSG00000121058.4	COIL	protein_coding	cytosolic	25.725	-1.23235817393223	1.36609283421758e-12
ENSG00000121060.10	TRIM25	protein_coding	cytosolic	26.885	-0.701565514119551	1.26997969359447e-05
ENSG00000121064.8	SCPEP1	protein_coding	membrane	28.35	4.04705459066279	5.25361099867623e-58
ENSG00000121067.13	SPOP	protein_coding	cytosolic	30.585	-0.397209788145257	0.0235017978422241
ENSG00000121068.9	TBX2	protein_coding	cytosolic	4.5	0.437917998668747	0.297151121754965
ENSG00000121073.9	SLC35B1	protein_coding	membrane	45.675	2.45534103942531	1.24208258010876e-34
ENSG00000121104.3	FAM117A	protein_coding	cytosolic	7.97	-0.0708876686733083	0.913139672540448
ENSG00000121152.5	NCAPH	protein_coding	cytosolic	37.805	-0.44499758917366	0.00454293174401236
ENSG00000121210.11	KIAA0922	protein_coding	membrane	7.76	3.33397450516808	2.27462549218263e-28
ENSG00000121211.3	MND1	protein_coding	cytosolic	25.75	-0.722297569710521	0.00109116451914777
ENSG00000121236.15	TRIM6	protein_coding	cytosolic	2.215	-0.873724227468222	0.200565729989367
ENSG00000121274.8	PAPD5	protein_coding	cytosolic	13.42	-0.0521545223749259	0.906316585814312
ENSG00000121281.8	ADCY7	protein_coding	membrane	4.065	2.46916637677659	2.58536424250164e-05
ENSG00000121289.13	CEP89	protein_coding	cytosolic	32.07	0.193166768277118	0.43398137496014
ENSG00000121297.6	TSHZ3	protein_coding	cytosolic	5.57	0.292102657209933	0.504145251107905
ENSG00000121350.11	PYROXD1	protein_coding	cytosolic	6.425	-0.836407875156914	0.00830382652424162
ENSG00000121361.3	KCNJ8	protein_coding	membrane	9.585	2.46888199082325	1.07342763173129e-15
ENSG00000121390.13	PSPC1	protein_coding	cytosolic	36.81	-1.22686212914803	5.69818696243317e-08
ENSG00000121406.4	ZNF549	protein_coding	cytosolic	3.835	0.309496024788794	0.31140235850722
ENSG00000121410.7	A1BG	protein_coding	NA	21.055	0.743300812003496	0.310108351119024
ENSG00000121413.8	ZSCAN18	protein_coding	cytosolic	40.06	0.0439188924609379	0.895591227096385
ENSG00000121417.9	ZNF211	protein_coding	cytosolic	9.31	0.170546697826048	0.637955323128385
ENSG00000121440.10	PDZRN3	protein_coding	cytosolic	5.415	-0.0402680073589876	0.96518521496094
ENSG00000121454.4	LHX4	protein_coding	cytosolic	4.785	0.2982770284979	0.361061647126018
ENSG00000121481.6	RNF2	protein_coding	cytosolic	20.41	-0.213631057526873	0.26649997838633
ENSG00000121486.7	TRMT1L	protein_coding	cytosolic	12.84	-1.05012960906325	8.14132377767182e-08
ENSG00000121542.7	SEC22A	protein_coding	NA	22.175	1.05213321017097	1.26088369145004e-06
ENSG00000121578.8	B4GALT4	protein_coding	membrane	9.345	2.36260021592039	2.75699940718621e-17
ENSG00000121579.8	NAA50	protein_coding	cytosolic	93.045	-0.753226325119955	2.85375389789135e-10
ENSG00000121621.6	KIF18A	protein_coding	cytosolic	3.395	-0.444486185864834	0.100531357941128
ENSG00000121644.14	DESI2	protein_coding	cytosolic	68.7	-0.0982279158429171	0.478640693256799
ENSG00000121653.7	MAPK8IP1	protein_coding	cytosolic	4.705	-0.395543589232615	0.356324229522988
ENSG00000121671.7	CRY2	protein_coding	cytosolic	2.63	-0.0567410363783763	0.95322052473325
ENSG00000121680.11	PEX16	protein_coding	cytosolic	13.975	0.233658176449518	0.679699083425815
ENSG00000121690.5	DEPDC7	protein_coding	cytosolic	6.695	-1.01188620753146	0.00864768331552662
ENSG00000121691.4	CAT	protein_coding	cytosolic	17.88	-0.980950568835437	1.92797331734927e-05
ENSG00000121716.14	PILRB	protein_coding	NA	11.885	0.552708616774227	0.341579628478139
ENSG00000121741.12	ZMYM2	protein_coding	cytosolic	16.91	-0.490482163089897	0.00127946806132019
ENSG00000121743.3	GJA3	protein_coding	membrane	4.28	3.13795453661483	6.20239555857287e-23
ENSG00000121749.11	TBC1D15	protein_coding	cytosolic	25.9	-0.628623925917714	0.00159512022558123
ENSG00000121753.8	BAI2	protein_coding	membrane	11.845	1.78810723833233	3.56286900928411e-05
ENSG00000121766.10	ZCCHC17	protein_coding	cytosolic	49.87	-0.259715154700612	0.0956343351594216
ENSG00000121774.13	KHDRBS1	protein_coding	cytosolic	125.33	-1.26959784905609	9.66787601200491e-15
ENSG00000121775.13	TMEM39B	protein_coding	membrane	12.51	2.61438267418593	1.54509517070593e-10
ENSG00000121848.9	RNF115	protein_coding	cytosolic	7	-0.109241579694677	0.616103206374052
ENSG00000121851.8	POLR3GL	protein_coding	cytosolic	24.51	-0.873933985173092	0.00089380522781442
ENSG00000121864.5	ZNF639	protein_coding	cytosolic	26.52	0.0222126899271304	0.943274878284822
ENSG00000121879.3	PIK3CA	protein_coding	cytosolic	2.725	-0.273683212207279	0.252094400763148
ENSG00000121892.10	PDS5A	protein_coding	cytosolic	23.71	-0.232807192906637	0.242731580377344
ENSG00000121897.9	LIAS	protein_coding	cytosolic	8.42	-0.610260017682753	0.083283227174618
ENSG00000121900.14	TMEM54	protein_coding	NA	14.975	0.581786410325352	0.205492584729508
ENSG00000121903.10	ZSCAN20	protein_coding	NA	3.82	0.75067330473396	0.0362516607503713
ENSG00000121931.11	LRIF1	protein_coding	cytosolic	17.125	-0.151990206935312	0.522448688249542
ENSG00000121940.11	CLCC1	protein_coding	membrane	22.39	3.29561904437465	2.09525276656512e-86
ENSG00000121957.8	GPSM2	protein_coding	cytosolic	17.08	-0.527440293837006	0.00197343274710032
ENSG00000121964.10	GTDC1	protein_coding	cytosolic	5.205	-0.17433957709905	0.709336752857719
ENSG00000121966.6	CXCR4	protein_coding	membrane	7.12	4.16263167966732	1.76616477873533e-18
ENSG00000121988.13	ZRANB3	protein_coding	cytosolic	4.59	-0.637130836314689	0.0333282949287864
ENSG00000121989.10	ACVR2A	protein_coding	membrane	2.33	2.69257874916182	1.01808398721458e-15
ENSG00000122008.11	POLK	protein_coding	cytosolic	7.48	-0.533580711505487	0.0574407559043909
ENSG00000122026.6	RPL21	protein_coding	cytosolic	366.435	-0.589734581914912	0.0016154026534802
ENSG00000122033.10	MTIF3	protein_coding	cytosolic	31.08	-0.481017264433845	0.0235463023468733
ENSG00000122034.8	GTF3A	protein_coding	cytosolic	86.525	-0.570911852427436	0.000969601142632331
ENSG00000122035.6	RASL11A	protein_coding	cytosolic	14.06	0.313094774119162	0.479511364493396
ENSG00000122042.9	UBL3	protein_coding	cytosolic	11.165	-0.386044532107521	0.0588856790493186
ENSG00000122068.8	FYTTD1	protein_coding	cytosolic	32.34	-0.630482069321531	0.000514194653834581
ENSG00000122085.12	MTERFD2	protein_coding	cytosolic	38.545	-0.114547443910484	0.676048105414821
ENSG00000122126.11	OCRL	protein_coding	cytosolic	24.79	-0.397633205203256	0.0164976577238652
ENSG00000122140.6	MRPS2	protein_coding	cytosolic	123.91	-0.012823101887364	0.961453373565763
ENSG00000122203.10	KIAA1191	protein_coding	cytosolic	126.87	-0.183074252661816	0.264886036748191
ENSG00000122218.10	COPA	protein_coding	cytosolic	45.86	-0.71020755778689	0.00019419784628666
ENSG00000122257.14	RBBP6	protein_coding	cytosolic	34.48	0.3743661741884	0.0400628016895691
ENSG00000122299.7	ZC3H7A	protein_coding	cytosolic	31.445	-0.556859793576181	5.74754410427806e-05
ENSG00000122335.9	SERAC1	protein_coding	cytosolic	8.13	-0.306075598488959	0.392937301381059
ENSG00000122359.13	ANXA11	protein_coding	cytosolic	44.99	-0.320852201585321	0.0887177033496291
ENSG00000122376.7	FAM35A	protein_coding	cytosolic	27.065	-0.373204969906968	0.0108585919096273
ENSG00000122378.9	FAM213A	protein_coding	NA	28.735	1.51429504142925	1.08283550194395e-06
ENSG00000122386.6	ZNF205	protein_coding	cytosolic	12.17	-0.0860040174380834	0.871953998124843
ENSG00000122390.13	NAA60	protein_coding	cytosolic	36.905	0.0276309556788467	0.957465038895832
ENSG00000122406.8	RPL5	protein_coding	cytosolic	2915.955	-0.808158398030215	4.93370114866241e-08
ENSG00000122417.11	ODF2L	protein_coding	cytosolic	13.99	0.0186182553076837	0.960007460740868
ENSG00000122435.5	TRMT13	protein_coding	cytosolic	11.18	-0.596797652921604	0.000330023968150597
ENSG00000122481.12	RWDD3	protein_coding	cytosolic	23.145	-0.345269969121413	0.408632253822475
ENSG00000122482.16	ZNF644	protein_coding	cytosolic	21.905	-0.661179332549413	3.28646545593605e-06
ENSG00000122483.13	CCDC18	protein_coding	cytosolic	4.035	-0.0540006651716193	0.886402810774238
ENSG00000122484.8	RPAP2	protein_coding	cytosolic	13.185	-0.352399989830773	0.046812307029442
ENSG00000122490.14	PQLC1	protein_coding	NA	15.09	1.16794251067899	1.50985476238174e-05
ENSG00000122497.13	NBPF14	protein_coding	cytosolic	7.71	-0.100607314004733	0.88595256022955
ENSG00000122507.16	BBS9	protein_coding	cytosolic	3.96	-0.486394948773138	0.155713534676189
ENSG00000122512.10	PMS2	protein_coding	cytosolic	10.27	-0.0222208466332205	0.960377054210187
ENSG00000122515.10	ZMIZ2	protein_coding	cytosolic	11.48	0.182543512169404	0.719524454348873
ENSG00000122545.13	SEPT7	protein_coding	cytosolic	44.42	-0.927612275637642	1.48422660356648e-10
ENSG00000122547.6	EEPD1	protein_coding	NA	2.575	0.584387295401363	0.354560920767392
ENSG00000122550.13	KLHL7	protein_coding	cytosolic	21.315	-0.288259926349172	0.292733500153058
ENSG00000122557.5	HERPUD2	protein_coding	NA	6.985	1.17687752885757	8.05497502452761e-05
ENSG00000122565.14	CBX3	protein_coding	cytosolic	246.245	-0.798732566710316	8.69948265929134e-08
ENSG00000122566.16	HNRNPA2B1	protein_coding	cytosolic	1658.68	-1.06695226226087	1.2311617118186e-19
ENSG00000122574.6	WIPF3	protein_coding	cytosolic	3.905	-0.0387199709155514	0.960487510713796
ENSG00000122591.7	FAM126A	protein_coding	cytosolic	16.305	-0.0292001630590363	0.929673124619936
ENSG00000122592.6	HOXA7	protein_coding	cytosolic	3.94	-0.0696154985170857	0.930583138690337
ENSG00000122642.6	FKBP9	protein_coding	membrane	24.7	3.37396323985387	2.41086376665031e-48
ENSG00000122643.14	NT5C3A	protein_coding	membrane	26.285	1.72006051963313	3.11037633132984e-20
ENSG00000122644.8	ARL4A	protein_coding	cytosolic	12.105	-0.266877767539283	0.468662760919053
ENSG00000122674.8	CCZ1	protein_coding	cytosolic	62.13	-0.17249632780423	0.23666817619566
ENSG00000122678.10	POLM	protein_coding	NA	7.6	0.568473013213277	0.182757095400385
ENSG00000122687.13	FTSJ2	protein_coding	cytosolic	38.645	-0.462033317326186	0.00584409385149479
ENSG00000122691.8	TWIST1	protein_coding	cytosolic	4.825	0.111933504664986	0.881166947660608
ENSG00000122692.7	SMU1	protein_coding	cytosolic	46.695	-0.789075847571172	1.92076874285291e-06
ENSG00000122694.11	GLIPR2	protein_coding	cytosolic	8.16	-0.181848068082423	0.714293231833996
ENSG00000122696.8	SLC25A51	protein_coding	NA	13.8	0.624021206697471	0.0218361966946379
ENSG00000122705.12	CLTA	protein_coding	cytosolic	126.295	-0.164538931103456	0.400904755622023
ENSG00000122707.7	RECK	protein_coding	membrane	2.97	2.80243249806093	6.19894411241959e-15
ENSG00000122729.14	ACO1	protein_coding	cytosolic	10.085	-0.816436874019055	0.00062874688180748
ENSG00000122741.11	DCAF10	protein_coding	cytosolic	12.36	0.166126740824194	0.586662121034639
ENSG00000122756.10	CNTFR	protein_coding	membrane	2.275	2.10117569869543	0.0705684628358449
ENSG00000122778.5	KIAA1549	protein_coding	membrane	4.525	2.63043616855569	7.53201772786325e-19
ENSG00000122779.12	TRIM24	protein_coding	cytosolic	8.205	-0.516544638212342	0.00304945632762949
ENSG00000122783.12	C7orf49	protein_coding	cytosolic	44.56	0.0134099247054846	0.966682426481338
ENSG00000122786.15	CALD1	protein_coding	NA	27.68	0.585232976076045	0.00093530483031041
ENSG00000122824.6	NUDT10	protein_coding	cytosolic	6.625	-0.435552337909455	0.252187313384012
ENSG00000122861.11	PLAU	protein_coding	membrane	1.625	3.38516902242895	0.000289996237465631
ENSG00000122863.5	CHST3	protein_coding	membrane	5.225	2.41399996371202	7.12127356853482e-14
ENSG00000122870.7	BICC1	protein_coding	cytosolic	4.12	-0.701816981615522	0.0125494533400408
ENSG00000122873.7	CISD1	protein_coding	cytosolic	73.54	-0.00891024271705545	0.974078530909155
ENSG00000122882.6	ECD	protein_coding	cytosolic	16.665	-0.827474435108713	0.000276633208224334
ENSG00000122884.8	P4HA1	protein_coding	membrane	19.55	2.68165944477806	5.78080583938262e-57
ENSG00000122912.10	SLC25A16	protein_coding	cytosolic	6.97	0.1877834457113	0.620315333525248
ENSG00000122952.12	ZWINT	protein_coding	cytosolic	127.135	-0.453621080354494	2.7485518539309e-05
ENSG00000122958.10	VPS26A	protein_coding	cytosolic	39.015	-0.734727929672749	2.89750301314579e-07
ENSG00000122965.6	RBM19	protein_coding	cytosolic	8.5	-1.23543176701769	7.20017909128554e-05
ENSG00000122966.9	CIT	protein_coding	cytosolic	9.675	0.322431077881473	0.356157291268905
ENSG00000122970.11	IFT81	protein_coding	cytosolic	10.53	-0.764587342348111	3.30650248457364e-05
ENSG00000122971.4	ACADS	protein_coding	cytosolic	11.19	-0.136420829070036	0.792104397876375
ENSG00000123064.8	DDX54	protein_coding	cytosolic	42.7	-1.29798313957436	1.98204953455875e-16
ENSG00000123066.3	MED13L	protein_coding	cytosolic	14.74	-0.131300328307942	0.736759941651669
ENSG00000123080.6	CDKN2C	protein_coding	cytosolic	50.71	-0.221655343430772	0.239625181132877
ENSG00000123091.4	RNF11	protein_coding	cytosolic	44.405	-0.109289291901901	0.512437050416381
ENSG00000123094.11	RASSF8	protein_coding	cytosolic	7.37	-0.512600525635141	0.0153818311981502
ENSG00000123095.5	BHLHE41	protein_coding	cytosolic	9.59	-0.636891592474008	0.0516127723505836
ENSG00000123096.7	SSPN	protein_coding	NA	1.315	1.1153906458718	0.35461246147104
ENSG00000123104.7	ITPR2	protein_coding	NA	4.58	0.92002489834176	0.00286178906552951
ENSG00000123106.6	CCDC91	protein_coding	cytosolic	12.65	-0.509117805103581	0.00634588609819014
ENSG00000123124.9	WWP1	protein_coding	cytosolic	12.465	-0.30364205138191	0.0879612251017895
ENSG00000123130.12	ACOT9	protein_coding	cytosolic	39.925	-0.293924275739563	0.222349367918316
ENSG00000123131.8	PRDX4	protein_coding	membrane	395.21	4.38133873949793	2.83877229585825e-241
ENSG00000123136.10	DDX39A	protein_coding	cytosolic	137.08	-0.289100117138382	0.277161185809059
ENSG00000123143.8	PKN1	protein_coding	cytosolic	83.58	-0.275716004686611	0.0903815493507838
ENSG00000123144.6	C19orf43	protein_coding	cytosolic	176.325	0.0856134050141264	0.831008538789255
ENSG00000123146.15	CD97	protein_coding	membrane	20.245	3.53153753659796	3.21238537119665e-21
ENSG00000123154.7	WDR83	protein_coding	cytosolic	25.68	-0.585919641396877	0.0429065782636038
ENSG00000123159.11	GIPC1	protein_coding	cytosolic	66.865	-0.297005049501436	0.21749306701319
ENSG00000123178.10	SPRYD7	protein_coding	cytosolic	15.185	-0.510141122725542	0.00102315080208166
ENSG00000123179.9	EBPL	protein_coding	membrane	128.205	2.32385946829694	9.68009390866555e-49
ENSG00000123191.9	ATP7B	protein_coding	membrane	7.705	2.47771091269368	1.6784797471479e-25
ENSG00000123200.12	ZC3H13	protein_coding	cytosolic	14.025	-0.537458903405714	0.00169476465218426
ENSG00000123213.18	NLN	protein_coding	cytosolic	21.755	-0.621386205697958	0.000490876824438893
ENSG00000123219.8	CENPK	protein_coding	cytosolic	31.38	-0.561339829735901	0.00325631189458603
ENSG00000123240.12	OPTN	protein_coding	cytosolic	12.34	-0.593601587361205	0.010572073957203
ENSG00000123268.4	ATF1	protein_coding	cytosolic	28.455	-0.551344740434251	0.0226724773912541
