Majority.protein.IDs	Gene.names	iBAQ.L.Cyto_4h_Forward_1	iBAQ.M.Cyto_4h_Forward_1	iBAQ.H.Cyto_4h_Forward_1	iBAQ.L.Cyto_4h_Forward_2	iBAQ.M.Cyto_4h_Forward_2	iBAQ.H.Cyto_4h_Forward_2	iBAQ.L.Cyto_4h_Reverse_1	iBAQ.M.Cyto_4h_Reverse_1	iBAQ.H.Cyto_4h_Reverse_1	iBAQ.L.Cyto_4h_Reverse_2	iBAQ.M.Cyto_4h_Reverse_2	iBAQ.H.Cyto_4h_Reverse_2	iBAQ.L.Memb_4h_Forward_1	iBAQ.M.Memb_4h_Forward_1	iBAQ.H.Memb_4h_Forward_1	iBAQ.L.Memb_4h_Forward_2	iBAQ.M.Memb_4h_Forward_2	iBAQ.H.Memb_4h_Forward_2	iBAQ.L.Memb_4h_Reverse_1	iBAQ.M.Memb_4h_Reverse_1	iBAQ.H.Memb_4h_Reverse_1	iBAQ.L.Memb_4h_Reverse_2	iBAQ.M.Memb_4h_Reverse_2	iBAQ.H.Memb_4h_Reverse_2	Ratio.H.M.normalized.Cyto_4h_Forward_1	Ratio.H.M.normalized.Cyto_4h_Forward_2	Ratio.H.M.normalized.Cyto_4h_Reverse_1	Ratio.H.M.normalized.Cyto_4h_Reverse_2	Ratio.H.M.normalized.Memb_4h_Forward_1	Ratio.H.M.normalized.Memb_4h_Forward_2	Ratio.H.M.normalized.Memb_4h_Reverse_1	Ratio.H.M.normalized.Memb_4h_Reverse_2
Q9HD45	TM9SF3	NA	NA	NA	25.5491903056612	22.0801448020619	22.5174685171846	NA	NA	NA	26.4990531732827	22.7564789541038	22.4853959682389	27.5521549797761	24.5117140537476	24.9765309111774	27.6449207135113	24.3253965957772	24.1290408450481	27.4405517541796	24.4838226642402	25.1700497407989	27.1846123639693	23.9914429576056	24.7741954813545	NA	-0.166162674070427	NA	0.247927513443585	-0.154827125924287	-0.374561167055301	-0.0758544962649672	0.315682151337925
Q9HD47	RANGRF	25.2089954658568	22.0794287920558	21.3843748318867	24.5175526172773	21.6878660174441	20.0674973848506	24.5633131311159	21.9529416897141	20.5503710346217	24.5400230072988	22.2209309098011	22.957926016288	22.8716789267163	19.6168898067412	18.8493134634439	NA	NA	NA	24.0507587189696	20.2412104427463	21.1757249649523	NA	NA	NA	NA	NA	0.190425227369271	NA	-0.0637710199499395	NA	-0.0337615110296119	NA
Q9HDC5	JPH1	NA	NA	NA	18.8693046583855	17.7832156816718	17.6628908591391	NA	NA	NA	20.9260758854473	20.235261657418	21.737397549913	21.1272311321801	20.0644743813357	18.3909582180407	21.30897000011	20.854451440043	19.2060747597139	NA	NA	NA	18.5935734907957	16.6589924335721	17.4932612907225	NA	NA	NA	NA	NA	NA	NA	NA
Q9HDC9	APMAP	NA	NA	NA	26.5468377173727	22.9983638615464	23.2841858682827	NA	NA	NA	27.1860303390934	23.4758066434759	23.3147890026898	28.3660717023722	25.0236914191629	24.6051249933143	27.7247491679944	24.5889227508479	24.5684251623796	28.2002743035883	24.6094713987047	24.4239345327196	27.506956542693	23.9823314431964	24.8290510375203	NA	0.0394191831333972	NA	-0.267183787359342	-0.0745929673270393	-0.56810965171382	-0.190964287193973	0.477366480067235
Q9NNW5	WDR6	21.4027560297112	18.7181314770291	19.5066097640575	21.4303810848727	20.9406290374806	20.8437585378066	19.568111990676	17.2887038915968	20.0873178020021	23.1144674053102	23.1703554289113	20.9662773090663	23.4978966554571	22.2921856816542	22.8524715985488	23.6077231215615	21.9552142659948	21.9054002269981	23.3498934683987	22.0938752977762	21.9152827413118	23.2902461406394	21.1965853182904	21.5619740408065	0.177343788281726	0.0640550644104434	-0.0535236454789535	0.146655222119465	0.233397264101883	0.0985543072207295	-0.0676968875121398	-0.134413696694546
Q9NP50	FAM60A	NA	NA	NA	22.0021639817872	21.9356384368297	21.912361639778	NA	NA	NA	22.6659638780843	21.854451440043	22.0256019043113	24.2359335819786	25.4056151686435	24.6842101319067	24.1725697327774	24.4026259341215	23.5351652441844	24.1562263034449	24.4848676277803	23.6663323742617	23.1505046906599	23.3000575699693	23.3189311101602	NA	-0.0059272087657116	NA	0.0959919129246028	0.155878732704143	-0.123764007279697	-0.189630935148675	0.131326074606591
Q9NP58	ABCB6	NA	NA	NA	19.8591920036786	16.7513348364013	16.539173960296	NA	NA	NA	20.7478815514061	19.3432117453632	19.7446334930663	22.3418011149224	19.8253346005095	21.0237760074213	21.4365956554239	19.8234232210214	20.0326807277983	22.0056971842714	20.380258121093	22.522290339334	21.1372738617277	18.7801744852257	19.2035917583852	NA	NA	NA	NA	NA	NA	NA	NA
Q9NP61	ARFGAP3	18.1394114566357	15.9475684539669	15.2675182418015	19.2835134425468	16.4877772410638	17.6949971415738	NA	NA	NA	20.2583359940201	18.3758539764185	20.5939563885839	20.9441372428272	21.3093031475634	17.7331080300879	20.7255060574747	20.6966789312038	19.7957923597785	21.3292620245609	21.4797585584027	19.7097771457223	20.4555319151148	17.48628510921	18.2632508584253	NA	NA	NA	NA	NA	NA	NA	NA
Q9NP66	HMG20A	18.6932963715174	17.6459679662546	17.119690930038	20.7737831232851	20.0796566519695	18.2517875012589	20.466825280228	18.5710415476011	18.6914232057523	23.2366343871613	20.3396282173945	19.8968763396896	23.587721672626	24.1182275865263	21.4233190703586	22.8660661996941	20.4633367762359	21.7502146521467	23.9552674865906	24.0781423361721	21.8122149169986	21.7796055501848	19.1510809718048	19.0605481762095	NA	NA	NA	NA	NA	0.374844741289734	NA	NA
Q9NP72	RAB18	20.0562937217231	16.6208498358571	16.9207947898774	26.367113825997	23.4774134147305	23.6193011640835	21.8953386003949	17.641106250935	18.1793745875434	26.5202532265162	25.1482950298087	23.9502917520107	28.3141493684338	24.9956322589662	26.0017002500962	28.1707374479896	25.6938376464876	26.3614355607065	28.9092491857973	25.4724017961683	25.7553943415411	27.543847338932	24.9901015395258	24.5601088885869	NA	0.0833835877100828	NA	-0.112240797678154	0.113967146433002	0.0647449200353551	-0.31055769542987	-0.194542438534964
Q9NP77	SSU72	24.8289542253446	24.6597612048222	24.1610026784242	25.6424025482506	24.2272181350164	25.6615019478903	24.4796968929098	23.2039650783617	22.8691954459006	26.161829233994	23.637325351374	25.3613853587645	25.9298317818573	24.0321257901071	24.8608388154104	25.7169098680294	24.2773197552337	25.2813230616178	25.3119170716693	24.6690930995319	25.1218673609508	24.3153419712826	22.9297099026855	23.1723255625509	0.171078696058683	0.356932568419345	0.431997289840723	0.252173413202027	-0.258114557898379	0.0292761823706321	-0.309216410376964	-0.495206748767024
Q9NP80	PNPLA8	NA	NA	NA	19.4704443982986	18.7929681804816	18.8388592168861	NA	NA	NA	18.1752863891651	NA	NA	20.2050247806445	17.1211085137127	20.7295775969376	19.8007293077243	18.7860909135559	16.5139742737407	20.5962334417427	17.8626010379126	16.7949996091948	19.7363325591478	14.4698961486709	16.147145288498	NA	NA	NA	NA	NA	NA	NA	NA
Q9NP92	MRPS30	NA	NA	NA	24.0566410223439	22.8520905481145	23.0963226728215	NA	NA	NA	26.1547980261663	23.3457041023086	22.8885359143575	27.3028660504623	24.7489871747265	24.237757884896	26.8891349852498	24.9565973638157	24.4150619206086	27.0734713367594	25.0997693217249	24.8628261293264	26.5162004145427	24.4099580032264	25.4672483105225	NA	-0.280842850327984	NA	-0.0681505604462109	-0.332135117104849	-0.179906835805694	-0.201227799666116	-0.103115935061512
Q9NP97	DYNLRB1	29.4314941611139	26.668579247006	26.8312275957016	28.8401113066415	26.0986855995516	25.6134113454755	29.3644027372199	26.7754268251208	26.922863647867	29.2125712653521	26.6267272477995	26.7889275790828	27.2903516175089	24.8757242327645	25.7123510893861	26.0381681491778	23.8203605159673	23.6291200081404	27.9398291006272	25.3159638077122	25.7351830971552	25.3802052664085	23.335790500163	22.9437081247274	0.123931008319631	-0.441634393376851	-0.141255076273318	-0.219051644356071	-0.411636750289612	NA	-0.0896817887508716	NA
Q9NPA0	EMC7	NA	NA	NA	24.9535368114751	22.4773392954343	22.2186862051124	NA	NA	NA	26.5504679172282	24.4691752608195	25.1983176369339	27.7589430331436	25.6289532000882	26.1079711348377	27.5154787211959	25.1215907441268	25.6929868283559	27.4358711524873	25.3640603607656	25.294529325714	26.5392835504646	24.5556694639523	24.597757059197	NA	0.138945497923841	NA	-0.0425459489617129	0.108624814681649	0.310805431063173	-0.510909261869379	-0.281158377421366
Q9NPA3	MID1IP1	21.6571352396862	20.6663107006212	19.5856007591153	NA	NA	NA	21.3663969257441	20.3616396972755	19.7920944215864	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.1218673609508	21.1130528190945	19.298223701683	NA	NA	NA	-0.257528061430803	NA	-0.171140984319004	NA	NA	NA	-0.503813790726912	NA
Q9NPA8	ENY2	26.0185221342119	23.9291319649791	26.6196090166429	26.1410804214044	23.9232491314673	23.6625345211843	26.1979053687443	24.0228452636894	25.7333221885516	27.1880131657976	24.4803134292614	24.7121936329013	24.5598755749225	22.7961806486024	24.0969981897484	22.6549086895753	21.7172028137796	22.2936456436768	25.4384433964483	22.7795654758791	25.1541413162706	21.6518470345575	21.4429353988037	21.1864044521099	-0.396593228396732	0.190678065617533	0.665938454099859	-0.0934326042803798	NA	NA	1.15497198831638	NA
Q9NPB8	GPCPD1	22.6387399317456	19.6908948740027	20.6359979214007	22.2342678040428	20.5928621251795	20.0919724951842	22.1809532279544	19.7895018054806	20.3046320679573	22.5004276146476	20.9153192176791	21.4470791892932	19.512775178161	18.0977441075604	23.846802623462	NA	NA	NA	20.9111549602073	20.9541139338932	20.366983810072	NA	NA	NA	0.368712483728331	NA	NA	NA	5.90943710808981	NA	-0.877367034514578	NA
Q9NPD3	EXOSC4	23.3575648906753	21.6280966150048	21.3927827819082	24.1906903753819	21.2393467963824	21.6301426758343	23.2317215868961	21.4571363582255	20.715234750232	24.8313725828924	21.7089777637804	21.8330244078206	26.0656251836628	23.4542520958071	26.236572350437	26.118663260589	24.3101495512491	26.0139731207515	25.8375211082547	22.7168052301297	26.8960827234108	26.113207855478	24.0756965370315	25.1200090582993	0.201759307458229	0.229587922740652	0.023894042655701	-0.224603843254026	1.19755090741987	0.234256047688296	-0.108005405367652	-0.0340421407126333
Q9NPD8	UBE2T	27.2332476617513	24.952470747786	24.9587226208279	26.9396609902729	24.8652828264562	24.3664636291697	26.6998852453732	24.4757448088299	24.9492678220172	27.2867434479595	24.9243370000931	24.8891582000448	24.6955112297714	22.7835274420315	22.1529816867243	20.4829615373516	19.0061288078774	20.3270701447092	25.4305852663175	22.9568277512611	23.3447564304042	NA	NA	NA	-0.111882176244173	0.0196307563355084	-0.0972240619254304	-0.170004351851718	0.126708602196968	NA	-0.0523263632750154	NA
Q9NPE2	NGRN	NA	NA	NA	18.7380988585837	16.342925390461	18.6317241595422	NA	NA	NA	20.0669720999218	18.2936512560641	17.5189143562055	NA	NA	NA	18.5839127954504	16.8324450354821	18.3944375731694	NA	NA	NA	18.1488737453028	16.2277099441467	20.9099838820315	NA	NA	NA	NA	NA	NA	NA	NA
Q9NPE3	NOP10	25.1766838849217	23.6882716556703	23.8052833540238	25.7168313903161	26.0463103797527	27.4780000581298	24.7600986064026	23.1253876134222	23.909306418567	26.2725402322071	26.2421813509837	25.2960009273405	26.1795530301323	24.0091533986198	24.7788639952772	24.2540015191314	23.0252301497278	21.8054998552138	24.8974451835144	23.020744654074	22.1574912706815	25.7803917832329	25.4851133915969	24.2696363668668	NA	NA	NA	0.103396924492231	0.236094578637878	NA	-0.408320583064263	NA
Q9NPF0	CD320	NA	NA	NA	23.1883678987265	23.6956174235105	22.8852994191357	NA	NA	NA	24.0207277012354	23.4528706249334	23.0524844706448	25.4958247804911	25.5585332886284	25.0988060533352	25.5102959936139	25.4834229192485	26.2557671213849	25.6441368381618	24.8188013722388	28.0033526867141	24.5050642848198	25.3776924357987	24.2464100821713	NA	0.443288374817143	NA	-0.342982019598157	0.336854639125465	0.432959407276106	-0.147361882921011	-0.078929340463205
Q9NPF4	OSGEP	25.6576913407069	21.6549960700327	26.6065375999491	25.4922223913577	21.8630247102369	26.5035486895119	26.0699325351796	22.7831876998833	26.7093827691994	25.7926554753196	23.3650622091711	25.1164835734066	22.1954743402135	19.0713261816731	18.4857742885558	19.6626127492508	NA	NA	24.2218455111317	21.0585414255819	20.7489462408207	NA	NA	NA	NA	NA	0.400428630364699	NA	NA	NA	-0.462455428035425	NA
Q9NPF5	DMAP1	NA	NA	NA	21.56996683156	21.4388304237567	20.3142911496772	NA	NA	NA	23.0393233834909	22.2773907068672	20.0936496727066	24.0004113238594	21.9423126087489	22.8038260463972	23.5944576487304	22.1812869498786	22.4302534567938	23.3106349686051	21.865745351246	21.6712870828166	22.9904045494219	21.8769515361485	21.2019779050856	NA	NA	NA	-0.0280573747802095	NA	NA	NA	NA
Q9NPH0	ACP6	NA	NA	NA	20.8842003364061	19.8804534428032	18.755937258956	NA	NA	NA	21.441416399217	19.5132379697896	17.653964643249	23.4465744857579	20.9560300994652	21.598643200648	22.8273365011085	21.3759706053872	22.7926902236849	23.1104743887817	21.4959467378892	20.546984866587	23.591036506409	21.3066914312249	20.4843390937632	NA	NA	NA	-0.583095419317654	NA	NA	NA	NA
Q9NPH2	ISYNA1	27.8883222319962	25.2686016780914	27.5592483574218	27.396155159704	24.3357223633391	24.5268931946813	27.5687730512265	24.5966770486748	27.5916357922548	28.3337705810348	26.0212150158967	25.3863366883555	25.2220666985665	21.9806416659785	27.3236283449836	19.38574446251	18.4833355755989	19.7608661064811	26.6393418127912	24.2477867342496	27.2802082119419	19.1393115227846	18.1121747603323	18.0927984262449	0.232415170775402	0.316261616759576	-0.351737054697896	-0.193304746468242	-0.0296175066829364	NA	-0.0721035462711792	NA
Q9NPI1	BRD7	NA	NA	NA	19.1213109120072	18.4203303474896	17.598779481805	NA	NA	NA	21.1446980693317	21.1327005362321	18.8797208408568	21.0537111535446	20.3497045332837	20.5793896027255	22.0868644603475	22.7301375728811	24.2095533166239	21.5184053555767	23.5321951458799	24.7612152042032	21.5219550126748	18.94929097977	21.1330142406063	NA	NA	NA	NA	NA	NA	0.922654566083151	NA
Q9NPI6	DCP1A	23.168091801599	22.0589707352238	19.0957627190842	22.6590316442859	20.9764522475639	17.7264709707635	23.7187920536073	21.2119904526839	19.7886737320095	22.5005978082907	19.4985103340529	20.3061907755154	22.3568398710495	19.9027313394836	17.8855414773763	21.3830038997612	18.0537244092842	16.5381737725175	22.4110837087285	18.7269365600941	18.9417468614265	20.536968079486	18.5487165676503	16.965671569709	-0.200879528903963	NA	-0.169111911281272	0.352080513729863	NA	NA	NA	NA
Q9NPJ3	ACOT13	19.5626821668822	16.4455968776296	16.2458683355409	25.9843104937983	22.2435366203559	22.4356041386112	20.909104949147	18.3248749296768	18.4525790911687	26.651299626074	22.759428232666	22.6117353689647	28.8129884774166	26.6840495737805	25.9622136374094	28.2177104421585	24.9088484928241	26.282348670059	27.8724400475134	24.2532080963456	24.2554429890429	28.3456195140502	25.5226794600669	24.878205866441	NA	-0.23300632363585	NA	-0.293783327173984	0.294782468698072	3.41115503695776	-0.0694972968407827	-0.302546419569287
Q9NPJ6	MED4	21.735911299346	20.0880946278528	22.3710055406715	23.2071269548138	20.7002398869207	22.5743625446059	21.4455645486912	18.8201851963923	20.6663107006212	23.8829698609985	20.9958306250606	22.7093354367713	24.6566552939544	22.8330630243718	24.8695249411723	24.6760526201713	22.2186862051124	23.3482732211071	24.3328577069649	22.0431674972518	22.934397083769	24.1776725792081	21.3678370340436	22.5546160173623	1.23897024136914	NA	1.29754360837513	NA	0.669752467255762	1.17107869605868	0.965322548367255	0.614380047556248
Q9NPL8	TIMMDC1	NA	NA	NA	23.5338591541853	19.9643747144074	20.5682047893793	NA	NA	NA	25.1334376333377	21.8995486951441	23.4803750684078	25.904674675396	23.7206717868256	23.2023815376906	26.0036958127939	23.8588961743734	23.0070156288529	25.7311480903766	23.8631570823267	23.6505329050837	25.9339785610541	23.2761130432789	23.3887688436878	NA	-0.048516643973523	NA	-0.102372325720449	0.309059742501585	-0.0677724897613613	NA	-0.0273514545438712
Q9NPQ8	RIC8A	24.1266011343356	21.9631402096825	21.1552382407124	22.8242898714457	21.9543624693457	20.2395798838764	24.1274673104635	22.5725364797741	21.8568464599629	24.2827021591552	23.2916518652375	22.642755080716	22.2281140775193	19.5773439975754	21.6680868586919	NA	NA	NA	23.2139490639628	20.2474825347609	20.0918434007328	15.0774416309252	NA	NA	0.151339301042281	NA	0.158337027167101	-0.165774213217651	0.404903122145131	NA	-0.0542874318314708	NA
Q9NPR9	GPR108	NA	NA	NA	20.6657037064553	20.4059267321996	18.1214626920961	NA	NA	NA	21.2214030345017	19.3151539857405	19.5103237647658	22.9443517540225	21.0342267006879	19.6809912785657	22.7541355764503	19.6047269535709	19.4707025596589	22.6845525962	19.9737926430872	21.6434158469941	22.5675782822628	20.0444688308567	20.4107991305305	NA	NA	NA	NA	NA	NA	NA	NA
Q9NQ11	ATP13A2	NA	NA	NA	NA	NA	NA	23.3321064989079	19.8237497334231	21.9878399423993	18.1739210779081	15.8417854523018	14.982726252182	19.3786504727183	17.095376417426	17.1010318344717	18.9759207187619	20.5878361041185	20.0548374568185	NA	NA	NA	14.4994722125616	12.9018096843236	12.1246383141787	NA	NA	NA	NA	NA	NA	NA	NA
Q9NQ29	LUC7L	20.9796652225971	21.9858266531939	17.8233921207478	23.3693289628641	23.4011941078254	20.6256910090064	20.0689409330176	23.6262259348713	19.0217987292764	23.8849269425207	20.1639837400996	20.220104319618	25.0008410939007	22.4689143408143	21.4158614048358	25.0772460245198	23.6894452290721	21.7371499477887	25.6538433147275	24.6493820590422	23.3282760907082	25.1944526865969	23.5739235755055	22.1150868433688	NA	-0.304184308384355	NA	NA	NA	-0.237608658968154	NA	-0.0777260219478865
Q9NQ32	C11orf16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NQ48	LZTFL1	24.8556209345828	24.0077855909412	24.3167234662085	25.2377943474348	24.007871116924	24.3258769108888	25.2057556707713	23.6925346270542	24.2596869532836	26.443226357833	24.6966258743646	25.080746626455	22.2618401227409	20.3035176734628	20.1940017269555	NA	NA	NA	24.2392885186242	22.5668354028304	22.5274540972301	NA	NA	NA	NA	NA	0.765195248763837	NA	NA	NA	NA	NA
Q9NQ50	MRPL40	NA	NA	NA	23.6565461931081	21.1553000144623	20.5406615929482	NA	NA	NA	25.4627940543778	23.361853842302	22.959164988918	26.2969111671499	25.073042233854	24.9108165430875	25.6912836853212	23.3091088208982	23.8347032730484	25.9306440466458	23.8347997002142	23.6244420767882	26.7592605905486	24.5464550591602	25.4852976869887	NA	-0.398379541934617	NA	-0.266958096351829	-0.32655212141281	-0.0472191556726506	-0.733963106004683	-0.136886182374067
Q9NQ88	TIGAR	26.9606901184496	23.7197322263619	23.4603899003333	26.0635901060761	22.7342581120784	22.8042200585096	27.0168019980216	23.740880107248	23.4396168478922	26.8053817676833	23.3429948150506	23.6761602558666	23.8021305670483	20.6562188410571	20.4347137352743	19.3149106739666	17.7784108579376	17.6522848118453	24.7538908306273	21.3528861372574	21.2549962873851	NA	NA	NA	-0.452589656720801	0.47653722581771	-0.27818114753	0.0244615301409958	-0.197517238917225	NA	-0.363048308994974	NA
Q9NQ92	COPRS	21.9227411785769	20.2947957267933	20.4207004221769	22.7738837092922	20.8043579373304	22.0167552496526	23.0688097610358	20.5617876340563	21.3938826964946	NA	NA	NA	19.1483027889243	18.3246552243477	17.0471878297246	NA	NA	NA	21.1563497637198	19.2477143116175	21.3393563749485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NQA3	WASH6P	16.6717621863446	14.2769240649379	14.0921790222822	18.9168358179507	16.0905259770817	15.5095585343563	NA	NA	NA	20.0795264507113	16.8945099075328	16.4010628293666	NA	NA	NA	21.6145013720414	15.6926155016946	14.9284258443891	NA	NA	NA	18.4403014488366	14.7277609496846	15.4710400855943	NA	NA	NA	NA	NA	NA	NA	NA
Q9NQE9	HINT3	23.3364716914693	21.0444021243469	21.7550733843245	23.700917168802	21.1440756546187	21.3743793974602	23.9923941756369	21.4719430755145	22.1360849390269	24.7777108218873	25.6794124458169	22.0771482113708	25.1987297873464	24.3359267641575	23.598779481805	24.9865906453864	24.8548603955169	23.4964344644121	25.6914168157983	24.7080410820508	24.0384193657744	23.2315458199562	22.6219633146442	22.0261424673042	NA	NA	NA	NA	NA	NA	NA	0.658919800664481
Q9NQG1	MANBAL	NA	NA	NA	16.6359447987887	13.8437248062992	15.2626087433115	NA	NA	NA	NA	NA	NA	25.2259319993386	21.6484278049424	22.2072312383036	25.5120155889228	21.9042979794218	21.7744669698787	25.6447694724832	22.0670049358337	23.641520840024	25.3743793974602	21.372148753822	22.2237613432261	NA	NA	NA	NA	NA	NA	NA	NA
Q9NQG5	RPRD1B	26.2227116349568	24.1313979336471	27.0645566119516	26.040323002633	24.6439992722447	26.8210421118553	26.386945111693	23.1938363397619	23.1615870830368	26.8377376370152	23.605011925009	23.4873847243858	26.4061344038626	24.3643943875413	24.9119595253856	26.836413897885	25.1445269320525	24.6508067807876	26.9109080150024	24.7086726196704	25.2749053211502	26.474523031203	24.605464145071	24.2565231471014	-0.446049758937062	0.708584557137925	-0.22202698487942	-0.0798744204540532	0.22650852980868	0.0963968041871571	2.38543103719352	0.254714967976918
Q9NQH7	XPNPEP3	NA	NA	NA	22.1240468260079	19.5613028637575	18.7843025539704	NA	NA	NA	23.7956061025435	21.3789890739147	20.447987210958	23.4218819696263	20.5055247103883	20.7132220381122	24.1361005891096	21.8474336107467	21.8289639068546	23.9502027434632	22.2211669914644	22.0987659031914	23.3333355448782	21.1460042668323	21.1190196233515	NA	NA	NA	0.176322772640463	NA	-0.0557862269015907	NA	-0.200332416084047
Q9NQL2	RRAGD	17.7405713442633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.86423451747	14.3335746774581	18.9504305943803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NQR4	NIT2	25.301802610994	24.0266490612256	23.6355551731876	25.255479007344	25.1077716443797	24.3341543275568	25.6409970706925	23.4079502568914	23.9137864156398	25.7213760558368	24.8463244189958	25.3540707044247	24.4346628384815	22.7162191175994	23.3802052664085	22.7414768617076	20.4300236977954	21.1655793024326	24.7631418399334	22.496263778884	23.5344529780426	22.1532910124204	22.1695299223116	18.8897059607984	NA	NA	-0.0943872361380373	NA	NA	NA	-0.56810965171382	NA
Q9NQS1	AVEN	22.2779298252792	18.19253362888	20.0520532262196	20.7786835594078	20.5029055961303	16.7265374927251	21.6171948105751	20.1204758359668	19.1727986048396	22.5530226816563	20.380258121093	20.3499204571097	21.4357312942394	19.4867368383005	19.046921487663	20.327179817828	18.0958399670049	19.1892792378445	20.7905044120124	18.0150883181443	18.4012045262391	19.8124186288326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q9NQT4	EXOSC5	22.2817546133274	20.7027780561906	24.943287822875	23.9138776994539	20.424293431216	20.2538428694784	22.7701170108497	21.3010071340779	24.6777738283878	25.2335219644503	24.5696424065049	22.8485228482774	25.7837672118577	23.3216859229905	24.2636319790967	26.1569399121826	23.4189262846357	24.4684296498596	26.0967167628003	23.1792378931849	24.0429338002518	25.4473945393657	23.8538615791625	24.1157695053981	0.532566323267512	0.319964694216466	0.619553868981616	-0.144536464222374	NA	0.71466315177575	0.19295161806985	NA
Q9NQT5	EXOSC3	22.7404066436476	22.2634170738046	20.326302199344	24.4412010782151	21.2943470229437	20.5864623267975	22.6850447462428	22.1746282753967	20.2721878044536	25.4851441091305	22.3986132340144	21.0790055281417	26.1888998346313	25.1095262144237	22.3796501752803	25.8312034297531	21.9897465041157	22.3990045724005	26.2020227587299	22.3654360542982	22.1955944872054	25.7825679640406	23.2531359453596	22.6005272815759	NA	-0.781454393493438	NA	-0.693247805534986	NA	0.0490730966543056	NA	-0.418349879555422
Q9NQT8	KIF13B	20.70598667343	20.5564648915332	18.4212759052906	19.5100725975122	18.5992518235047	16.7800783429449	20.4131775123142	20.4996979858247	18.560519429016	21.7032851546285	19.4352633062525	21.9376151994426	20.2981565647184	17.5148373139994	17.2649007004562	18.4001206080507	17.6466712053818	16.996120363033	20.493847632954	17.5745935273376	17.3909582180407	20.0883534768785	18.1174097483459	17.9302984387487	-1.12642300570304	NA	-0.235093387023185	NA	0.340619235129396	NA	0.0340748202705723	NA
Q9NQW6	ANLN	NA	NA	NA	21.7269199344907	20.4728851546907	20.5918583207524	NA	NA	NA	22.010861336597	22.3791742128358	21.4160676514467	23.5615079787637	22.4527198389621	22.39921324281	23.7307595135607	24.2278791300323	23.6394246208064	23.0680552906069	23.3887688436878	22.3239409508672	22.9532970158182	21.7765968839737	22.3994479609494	NA	-0.049367355658924	NA	0	0.153805336079035	-0.0181181278660769	0.0402612230644346	0.165043649483044
Q9NQW7	XPNPEP1	26.9401092410271	25.7174590925247	24.5012419309815	26.3096813154957	23.5957100376699	22.9967444816734	26.5378183068282	24.4775986963131	23.8223070790919	27.1689219557623	25.5256393261757	24.7533808101034	23.8051849336505	21.1112070042623	22.6733591145891	17.9916436303313	16.3808837734117	13.5999128421871	25.3814600423351	22.571495282073	22.7514410860893	NA	NA	NA	-0.053373930853819	-0.103007468157935	-0.381066010803573	-0.439304607624802	0.109159938961111	NA	0.277270659655642	NA
Q9NQX4	MYO5C	19.5593248050298	17.998821781825	17.4893462407191	20.976382320751	17.5161463000628	17.3050998570754	21.2368971013641	17.805932760149	17.742743632053	21.587515673064	17.3209591632974	17.5035462632832	18.5611536708886	15.1267851221453	14.5675402189903	NA	NA	NA	23.509541138038	20.0897763169499	19.7197196947545	NA	NA	NA	0.54290185581339	NA	0.270588741972067	NA	0.280837568611771	NA	-0.337867434640644	NA
