gene_id	Symbol	tpm_cutoff	log2FoldChange.mem.cyt.293	log2FoldChange.mem.cyt.2A15	labels
ENSG00000104660.13	LEPROTL1	36.62	2.85589532767607	2.92746572825532	NA
ENSG00000104671.3	DCTN6	55.025	-0.56109526513216	-0.562429951992546	NA
ENSG00000104679.6	R3HCC1	44.79	-0.221130494550984	-0.169381732044043	NA
ENSG00000104687.8	GSR	82.76	-0.455104367772064	-0.534298465861943	NA
ENSG00000104695.8	PPP2CB	67.045	-0.320733377996107	-0.186211754901323	NA
ENSG00000104714.9	ERICH1	16.49	-0.713165516419878	-0.545282286008917	NA
ENSG00000104723.16	TUSC3	89.895	2.90076090554528	3.33178940482983	NA
ENSG00000104731.9	KLHDC4	16.31	-0.475030624957043	0.103810895548963	NA
ENSG00000104738.12	MCM4	143.49	-1.40020980104965	-1.16763390994449	NA
ENSG00000104756.11	KCTD9	38.975	-0.726979070163063	-0.672210753565221	NA
ENSG00000104763.13	ASAH1	47.935	2.46943689629057	2.67991069451275	NA
ENSG00000104765.10	BNIP3L	20.04	-0.683191266076012	-0.522633623870274	NA
ENSG00000104774.8	MAN2B1	39.34	1.33605318607188	1.50625065208403	NA
ENSG00000104805.11	NUCB1	67.765	3.4286316844216	3.57209904307144	NA
ENSG00000104812.10	GYS1	34.22	-0.50519323219241	-0.318056420406167	NA
ENSG00000104823.4	ECH1	277.765	-0.262646032854204	-0.154569571080618	NA
ENSG00000104824.12	HNRNPL	434.655	-0.523407058329526	-0.22631119552071	NA
ENSG00000104825.12	NFKBIB	43.41	-0.0671419293288525	-0.329541074688223	NA
ENSG00000104835.10	SARS2	74.605	-0.467997139714168	-0.160352768587384	NA
ENSG00000104852.10	SNRNP70	257.105	-0.133187650284099	-0.49608714792957	NA
ENSG00000104853.11	CLPTM1	51.735	3.33381790792088	2.9829470977452	NA
ENSG00000104859.10	CLASRP	24.555	-0.258277585667566	-0.53232590098948	NA
ENSG00000104870.8	FCGRT	40.925	2.56429762097615	2.52936761011989	NA
ENSG00000104872.6	PIH1D1	107.055	-0.224043340176791	0.0670273643276184	NA
ENSG00000104880.13	ARHGEF18	11.295	-0.518357855727078	-0.512672106264206	NA
ENSG00000104884.10	ERCC2	25.85	-0.532738361253567	-0.367102503853225	NA
ENSG00000104885.13	DOT1L	10.72	-0.210550379280407	-0.353907136901079	NA
ENSG00000104886.5	PLEKHJ1	111.26	0.312417025775742	0.275657597234456	NA
ENSG00000104889.4	RNASEH2A	139.32	-0.37569487875008	-0.347647500290921	NA
ENSG00000104897.5	SF3A2	62.765	-0.631135270048141	-0.450516695758581	NA
ENSG00000104899.4	AMH	13.265	0.868232852121496	0.501718907965438	NA
ENSG00000104904.8	OAZ1	1476.65	-0.139538558337419	-0.13223419917007	NA
ENSG00000104907.8	TRMT1	61.565	-0.300927903293728	-0.120979776133176	NA
ENSG00000104915.10	STX10	69.35	-0.177635098241961	-0.0676947947254556	NA
ENSG00000104936.13	DMPK	17.12	0.391366605178611	0.458125549677748	NA
ENSG00000104957.9	CCDC130	21.715	0.452823713532489	0.599073391356678	NA
ENSG00000104960.11	PTOV1	107.37	-0.122400421325108	0.0505690619087057	NA
ENSG00000104964.10	AES	180.705	0.00553072096436068	-0.0974700009875404	NA
ENSG00000104969.5	SGTA	106.705	-0.00871264248378406	-0.0065225447258677	NA
ENSG00000104973.10	MED25	28.515	-0.0224148437214637	-0.272933416430043	NA
ENSG00000104979.4	C19orf53	168.535	-0.0181943787717434	-0.0421632513093049	NA
ENSG00000104980.3	TIMM44	49.43	-0.558640368144708	-0.341219391870617	NA
ENSG00000105011.4	ASF1B	90.805	0.0813536729920762	-0.00557948295123945	NA
ENSG00000105048.12	TNNT1	32.335	-0.132410424358407	-0.730900489864493	NA
ENSG00000105053.6	VRK3	53.44	-0.18192089329035	-0.0999780540860647	NA
ENSG00000105058.7	FAM32A	76.985	-0.360770456804488	-0.379469320564026	NA
ENSG00000105063.14	PPP6R1	40.78	0.0608855378751977	-0.00436059447470684	NA
ENSG00000105127.4	AKAP8	15.44	-0.676853144201443	-0.618781781431894	NA
ENSG00000105135.11	ILVBL	43.975	3.20847995546797	3.60692024908687	NA
ENSG00000105171.5	POP4	233.72	-0.255524325762832	-0.137269021530803	NA
ENSG00000105173.9	CCNE1	41.665	-0.0580164542986414	0.041417192292953	NA
ENSG00000105176.13	URI1	112.46	-0.284798129505011	-0.31460837497189	NA
ENSG00000105185.7	PDCD5	516.61	-0.171867487558737	-0.161203167090879	NA
ENSG00000105186.10	ANKRD27	36.295	-0.0117578823634277	-0.174832679605621	NA
ENSG00000105193.4	RPS16	6267.73	-0.27173778826444	-0.28080113576618	NA
ENSG00000105197.6	TIMM50	240.215	-0.03759364013722	-0.0588127151036518	NA
ENSG00000105202.3	FBL	1654.41	-0.737976882505544	-0.716166479673367	NA
ENSG00000105204.9	DYRK1B	25.26	0.294747969328882	-0.0238181631229763	NA
ENSG00000105220.10	GPI	493.51	-0.523985677215519	-0.312228761725815	NA
ENSG00000105221.12	AKT2	193.93	-0.126573137883448	-0.319891892751382	NA
ENSG00000105223.14	PLD3	239.085	3.0488442512665	3.17423359980159	NA
ENSG00000105229.2	PIAS4	13.165	-0.361983684967507	-0.623891227753905	NA
ENSG00000105245.5	NUMBL	10.85	-0.0789564086426751	0.0365474528721872	NA
ENSG00000105248.11	CCDC94	24.245	-0.458302992608187	-0.33491573050305	NA
ENSG00000105254.7	TBCB	219.12	-0.0993782432698663	-0.212450931693015	NA
ENSG00000105255.6	FSD1	32.86	0.0527335049027917	0.140277653425041	NA
ENSG00000105258.4	POLR2I	175.42	-0.152930033167818	-0.326127967428349	NA
ENSG00000105281.8	SLC1A5	174.295	3.01991343364217	3.14029642554047	NA
ENSG00000105287.8	PRKD2	14.34	-0.260995501440681	-0.236880924845251	NA
ENSG00000105290.7	APLP1	26.215	2.16048927801275	2.43964992015619	NA
ENSG00000105298.9	CACTIN	13.21	-0.310929599218638	-0.525171138546608	NA
ENSG00000105323.12	HNRNPUL1	215.64	-0.210467948878617	-0.425556758098018	NA
ENSG00000105325.9	FZR1	21.085	-0.0897926392703278	-0.0175169548962135	NA
ENSG00000105327.11	BBC3	15.905	0.130170133241259	-0.129627282621279	NA
ENSG00000105341.14	ATP5SL	68.285	-0.291410233502889	-0.234714500716896	NA
ENSG00000105355.4	PLIN3	19.69	-0.394361221392248	-0.502422655324335	NA
ENSG00000105364.9	MRPL4	123.39	0.0884830940376053	-0.00846397352294309	NA
ENSG00000105372.2	RPS19	10700.89	-0.301407234085703	-0.239576523174552	NA
ENSG00000105373.14	GLTSCR2	225.445	-0.710740835151637	-0.92489703798687	NA
ENSG00000105379.5	ETFB	125.295	-0.481978235803188	-0.410284484047167	NA
ENSG00000105393.11	BABAM1	95.345	-0.269064358701137	-0.203402811157577	NA
ENSG00000105397.9	TYK2	38.995	-0.220960530518451	-0.0545390976759988	NA
ENSG00000105401.2	CDC37	192.605	-0.4145526413542	-0.370642825977841	NA
ENSG00000105402.3	NAPA	41.52	-0.111781372637883	-0.0635057241720605	NA
ENSG00000105404.6	RABAC1	204.52	2.35977040893749	2.42888486940761	NA
ENSG00000105409.11	ATP1A3	17.785	3.33085618365874	3.38175289663433	NA
ENSG00000105419.13	MEIS3	13.24	0.333185000704581	0.29900314182284	NA
ENSG00000105426.10	PTPRS	20.925	2.74311312403123	2.36702211423897	NA
ENSG00000105427.5	CNFN	14.925	0.504974500288985	-0.0354207250928086	NA
ENSG00000105429.8	MEGF8	20.575	2.59106470217753	2.659243957675	NA
ENSG00000105438.4	KDELR1	166.735	3.55115720465972	4.0722493007117	NA
ENSG00000105443.9	CYTH2	17.73	0.0357733641606442	-0.0958738559276277	NA
ENSG00000105447.8	GRWD1	48.48	-0.583715996140198	-0.657752421663413	NA
ENSG00000105483.12	CARD8	21.77	0.172570274112121	0.0550023917968239	NA
ENSG00000105486.9	LIG1	35.57	-0.816655164136413	-0.388693837424001	NA
ENSG00000105518.9	TMEM205	94.755	2.97170374623051	2.99393581390279	NA
ENSG00000105552.10	BCAT2	70.275	-0.32591741953279	-0.231465004863671	NA
ENSG00000105556.6	MIER2	10.68	-0.237197544339918	-0.476783238317104	NA
ENSG00000105568.13	PPP2R1A	129.325	-0.614595706157731	-0.325093908087302	NA
ENSG00000105576.11	TNPO2	49.935	0.245378143217327	0.233231769831562	NA
ENSG00000105583.5	WDR83OS	194.87	0.855350244143175	1.13320451900061	NA
ENSG00000105607.8	GCDH	28.355	-0.583757259190804	-0.416935371555555	NA
ENSG00000105612.4	DNASE2	33.87	3.77755091991132	4.29912627717273	NA
ENSG00000105618.9	PRPF31	76.885	-0.508093863264126	-0.591113977855239	NA
ENSG00000105619.9	TFPT	22.72	-0.465425905774984	-0.436287470688818	NA
ENSG00000105640.8	RPL18A	3583.205	-0.566972982679713	-0.74269329195822	NA
ENSG00000105647.10	PIK3R2	11.965	-0.180839223262319	1.1950942599386	NA
ENSG00000105655.14	ISYNA1	201.475	-0.393934634303194	-0.21418746235978	NA
ENSG00000105669.8	COPE	145.35	-0.230809819906742	-0.205566405061598	NA
ENSG00000105671.7	DDX49	41.7	-0.476337541878681	-0.31306095683158	NA
ENSG00000105676.9	ARMC6	36.525	-0.328252281808379	-0.12707528611132	NA
ENSG00000105677.7	TMEM147	275.565	2.93559352599497	2.98025432886621	NA
ENSG00000105698.11	USF2	136.31	-0.171917634433565	-0.298826357687003	NA
ENSG00000105699.12	LSR	34.84	3.28300794748779	3.1314120403403	NA
ENSG00000105700.6	KXD1	140.835	-0.163413492700642	-0.336484030855305	NA
ENSG00000105701.11	FKBP8	227.655	-0.218784532710067	-0.344379412638658	NA
ENSG00000105705.11	SUGP1	22.185	-0.928554752035077	-0.34246702290253	NA
ENSG00000105722.5	ERF	36.77	-0.26076240666891	-0.471040749497456	NA
ENSG00000105723.7	GSK3A	87.585	0.0789725741720092	-0.0404659367524782	NA
ENSG00000105726.12	ATP13A1	16.82	3.21090201524982	2.55557075018767	NA
ENSG00000105755.3	ETHE1	17.135	0.285059642099279	0.724805069082037	NA
ENSG00000105767.2	CADM4	25.645	3.65933578424795	4.19156728239498	NA
ENSG00000105771.9	SMG9	37.72	-0.300237874947327	0.215704286384504	NA
ENSG00000105819.9	PMPCB	84.28	-0.744650499541331	-0.43828620233104	NA
ENSG00000105821.10	DNAJC2	13.525	-0.707591945628677	-0.728284715891576	NA
ENSG00000105829.7	BET1	35.055	-0.532640897383944	-0.413475011743376	NA
ENSG00000105835.7	NAMPT	47.065	-0.915789822176004	-0.838278938093361	NA
ENSG00000105849.5	TWISTNB	12.675	-0.609085246674478	-0.701087437537841	NA
ENSG00000105854.8	PON2	26.08	2.8225724466232	3.233843259541	NA
ENSG00000105856.9	HBP1	11.655	-0.625713883843003	-0.29675358872396	NA
ENSG00000105879.7	CBLL1	32.21	-0.663096734957758	-0.379314931292978	NA
ENSG00000105887.10	MTPN	144.655	-0.542326347557748	-0.773612630291647	NA
ENSG00000105948.9	TTC26	10.17	-0.660980407845708	-0.303306118019436	NA
ENSG00000105953.10	OGDH	32.08	-0.694578318757032	-0.634748630427951	NA
ENSG00000105968.14	H2AFV	227.645	0.0305566706918567	0.0747067456520997	NA
ENSG00000105971.10	CAV2	24.87	0.318356945169933	0.660823607063172	NA
ENSG00000105974.7	CAV1	44.085	1.29865971790334	1.69396270217443	NA
ENSG00000105976.10	MET	15.65	3.04839100966477	3.29773462269699	NA
ENSG00000105983.15	LMBR1	38.385	2.32985729506079	2.82755609182393	NA
ENSG00000105993.10	DNAJB6	109.955	-0.652623440788213	-0.629057647944603	NA
ENSG00000106004.4	HOXA5	19.955	0.513087531521641	0.767372309472651	NA
ENSG00000106006.6	HOXA6	11.2	1.20220552410131	0.947789073474904	NA
ENSG00000106009.11	BRAT1	15.58	0.133444846107831	0.410474384503569	NA
ENSG00000106025.4	TSPAN12	37.02	1.58616821925666	2.09278067539279	NA
ENSG00000106028.6	SSBP1	547.62	-0.603227352113851	-0.518515776742336	NA
ENSG00000106031.6	HOXA13	31.12	0.136958864446203	-0.0131527884723911	NA
ENSG00000106049.4	HIBADH	35.42	-0.45043956207485	-0.522831764894636	NA
ENSG00000106052.9	TAX1BP1	22.25	-1.02679972157042	-0.883433195980413	NA
ENSG00000106066.9	CPVL	45.35	4.63855300313086	4.79575959342637	NA
ENSG00000106070.13	GRB10	24.23	-0.219952614954642	-0.323884177150653	NA
ENSG00000106077.14	ABHD11	12.325	-0.0684528234061254	-0.496676764271386	NA
ENSG00000106080.6	FKBP14	10.075	3.24107505951602	2.90140929077927	NA
ENSG00000106105.9	GARS	65.365	-0.463025806364341	-0.401981746662877	NA
ENSG00000106144.15	CASP2	19.825	-0.282072789577868	-0.440337044260194	NA
ENSG00000106153.12	CHCHD2	797.855	-0.0975682200912185	0.0129054300495612	NA
ENSG00000106211.8	HSPB1	55.205	-0.167335092436276	-0.0837448695893409	NA
ENSG00000106236.3	NPTX2	18.18	4.13882547366222	4.28571711270315	NA
ENSG00000106244.8	PDAP1	185.64	-0.527080312045111	-0.675536044222944	NA
ENSG00000106245.5	BUD31	103.51	-0.316244177052381	-0.227420407770414	NA
ENSG00000106246.13	PTCD1	14.235	0.0806577928109318	0.409058480185911	NA
ENSG00000106261.12	ZKSCAN1	15.65	-0.1517591125367	-0.238905397875804	NA
ENSG00000106263.13	EIF3B	223.885	-0.659969136128268	-0.587139502308118	NA
ENSG00000106268.11	NUDT1	71.37	-0.258897086428343	-0.131436329885359	NA
ENSG00000106290.10	TAF6	54.165	0.0586503655504068	0.0683863178371557	NA
ENSG00000106299.7	WASL	15.02	-0.557898062323941	-0.471078052874845	NA
ENSG00000106305.5	AIMP2	62.6	-0.26771696059325	-0.0657881817731149	NA
ENSG00000106333.8	PCOLCE	10.67	1.31426556182288	1.08456308800041	NA
ENSG00000106344.4	RBM28	25.805	-1.28593206179513	-1.08257313405673	NA
ENSG00000106348.12	IMPDH1	75.42	-0.0148515162951806	0.00730167006600904	NA
ENSG00000106355.5	LSM5	107	-0.300736525795593	-0.191578324140239	NA
ENSG00000106367.9	AP1S1	98.94	-0.427894824839177	-0.204249535614613	NA
ENSG00000106397.7	PLOD3	14.125	3.88643564984104	3.11230568012971	NA
ENSG00000106399.7	RPA3	99.315	-0.024609859746609	-0.146528979170484	NA
ENSG00000106400.7	ZNHIT1	76.435	0.148418669119809	0.172603232871827	NA
ENSG00000106404.9	CLDN15	15.88	0.525873135948804	0.527122545851205	NA
ENSG00000106443.10	PHF14	11.055	-0.761492637895788	-0.882702827132584	NA
ENSG00000106459.10	NRF1	16.08	-0.870470211053265	-0.666787574595079	NA
ENSG00000106460.14	TMEM106B	17.145	3.24027665416753	3.29791396062588	NA
ENSG00000106462.6	EZH2	33.705	-0.636965893546371	-0.578126852573738	NA
ENSG00000106477.14	CEP41	15.91	0.596559844326891	0.771960435428144	NA
ENSG00000106537.7	TSPAN13	39.935	3.13849793403493	3.43949247006773	NA
ENSG00000106554.7	CHCHD3	99.015	0.0394037936242582	0.27280587595698	NA
ENSG00000106588.6	PSMA2	232.295	-0.555285254120027	-0.307274933588365	NA
ENSG00000106591.3	MRPL32	89.365	0.682620904969074	1.02103659526874	NA
ENSG00000106603.13	COA1	216.08	0.305840515866772	0.448902014906366	NA
ENSG00000106605.6	BLVRA	103.275	-0.514833974120813	-0.317339414912973	NA
ENSG00000106608.12	URGCP	14.04	-0.153835197038462	-0.260419299016869	NA
ENSG00000106609.12	TMEM248	23.615	2.82007725993863	2.94216010301089	NA
ENSG00000106615.5	RHEB	150.345	-0.180148366337192	-0.169434297152634	NA
ENSG00000106617.9	PRKAG2	10.4	-0.0413132616139958	-0.188301401737746	NA
ENSG00000106628.6	POLD2	270.71	-0.27805748530147	-0.28937355648729	NA
ENSG00000106635.3	BCL7B	25.025	0.122523498449015	-0.0561112030863221	NA
ENSG00000106636.3	YKT6	88.69	-0.359320016048154	-0.5441733674293	NA
ENSG00000106638.11	TBL2	21.555	2.60649586611	2.93810242666102	NA
ENSG00000106682.10	EIF4H	217.99	-1.02242381263014	-1.02901475712306	NA
ENSG00000106683.10	LIMK1	12.265	-0.113132301493533	-0.140957686908128	NA
ENSG00000106723.12	SPIN1	35.105	-0.300410276129096	-0.516637036795626	NA
ENSG00000106771.8	TMEM245	16.155	3.08713332241261	3.25223999586356	NA
ENSG00000106785.10	TRIM14	11.78	-0.0849634889898863	-0.26041588226476	NA
ENSG00000106799.8	TGFBR1	10.64	2.89993732431519	3.21060719522382	NA
ENSG00000106803.5	SEC61B	195.805	-0.120613959787842	-0.0149179869187708	NA
ENSG00000106829.14	TLE4	13.84	0.0466667779789834	-0.0941913186421018	NA
ENSG00000106976.14	DNM1	15.295	-0.288909790280548	-0.34026137604342	NA
ENSG00000106992.13	AK1	35.56	-0.174507027217707	-0.194053064913532	NA
ENSG00000107014.7	RLN2	10.09	-0.0559429134073128	0.221093924687318	NA
ENSG00000107020.5	PLGRKT	30.445	0.479959086000538	0.635234148501617	NA
ENSG00000107021.11	TBC1D13	19.595	0.208117264535671	0.0323473974417738	NA
ENSG00000107105.10	ELAVL2	12.52	-0.796929908707781	-0.778812438981184	NA
ENSG00000107130.6	NCS1	26.64	-0.0637405804422612	-0.270294677844852	NA
ENSG00000107164.15	FUBP3	58.065	-0.996053930545487	-0.897009354332097	NA
ENSG00000107175.6	CREB3	19.64	0.60561843109138	0.649807619136714	NA
ENSG00000107185.8	RGP1	11.93	-0.435215364109735	-0.901505049824952	NA
ENSG00000107223.8	EDF1	322.665	-0.489315657852286	-0.522587740355436	NA
ENSG00000107262.12	BAG1	39.835	-0.481447679995761	-0.5613015106247	NA
ENSG00000107263.14	RAPGEF1	33.915	-0.0209124953309928	-0.135430096542333	NA
ENSG00000107281.5	NPDC1	41.335	2.36365600753603	2.80028125158165	NA
ENSG00000107295.8	SH3GL2	10.125	-0.325545571900725	-0.390715184224319	NA
ENSG00000107331.12	ABCA2	25	1.81323872927387	1.69504230763095	NA
ENSG00000107341.4	UBE2R2	21.61	0.0307297939681521	-0.158482028936213	NA
ENSG00000107362.9	ABHD17B	14.225	-0.242285102706544	-0.0727020613033374	NA
ENSG00000107371.8	EXOSC3	56.735	-0.436414669929742	-0.508590042999902	NA
ENSG00000107372.8	ZFAND5	32.75	-0.130456781808913	-0.179954170338586	NA
ENSG00000107404.13	DVL1	33.155	-0.113268206721242	-0.27094107025573	NA
ENSG00000107438.4	PDLIM1	88.45	-0.380652007029038	-0.181428108908105	NA
ENSG00000107443.11	CCNJ	16.725	-0.331207427367958	-0.299043963421458	NA
ENSG00000107521.14	HPS1	33.45	0.0375653343876768	3.03224045486907e-05	NA
ENSG00000107537.9	PHYH	15.805	-0.421837887228357	-0.52003749984915	NA
ENSG00000107560.6	RAB11FIP2	15.075	-0.094370842197964	-0.0745874312786333	NA
ENSG00000107566.9	ERLIN1	29.795	2.87586067881664	2.93871838810132	NA
ENSG00000107581.8	EIF3A	79.82	-0.666847110202799	-0.525035159985969	NA
ENSG00000107625.8	DDX50	49.03	-1.03291181184293	-0.888374078792224	NA
ENSG00000107643.11	MAPK8	28.77	-0.11393520555766	-0.201258434542632	NA
ENSG00000107651.8	SEC23IP	32.05	-0.616885858626745	-0.409018470322591	NA
ENSG00000107669.13	ATE1	17.27	-0.343293197700531	-0.579034733645609	NA
ENSG00000107672.10	NSMCE4A	67.125	-0.571757320491242	-0.380736638793519	NA
ENSG00000107679.10	PLEKHA1	23.64	-0.114114958717555	-0.190212679572185	NA
ENSG00000107719.8	PALD1	16.59	-0.248871648369332	-0.191364047558601	NA
ENSG00000107731.8	UNC5B	11.55	2.73737818002618	2.67185936743674	NA
ENSG00000107745.12	MICU1	51.7	-0.17125454595033	-0.113597292080822	NA
ENSG00000107758.11	PPP3CB	47.18	0.086110689238118	0.152764818503721	NA
ENSG00000107779.7	BMPR1A	11.07	2.56840786834217	2.33192451584925	NA
ENSG00000107789.11	MINPP1	24.81	3.34411867375021	3.34862329812977	NA
ENSG00000107798.13	LIPA	41.74	3.7152438753592	3.92744620536579	NA
ENSG00000107807.8	TLX1	16.675	0.220027462442011	0.138928661900604	NA
ENSG00000107815.3	C10orf2	30.965	-0.76187482870722	-0.47527610764575	NA
ENSG00000107816.13	LZTS2	32.705	0.220254675684873	0.0608807508901664	NA
ENSG00000107819.9	SFXN3	15.115	0.216289296902204	-0.040825028672453	NA
ENSG00000107821.10	KAZALD1	12.235	0.293940162385734	0.725150731461055	NA
ENSG00000107829.9	FBXW4	21.465	-0.368248590433991	-0.259588766733595	NA
ENSG00000107833.6	NPM3	185.36	-0.332537282194609	-0.352827155074061	NA
ENSG00000107854.5	TNKS2	23.81	-0.36342704039868	-0.30982084471628	NA
ENSG00000107862.4	GBF1	16.88	-0.324806651622857	-0.12799902747	NA
ENSG00000107863.12	ARHGAP21	19.715	-0.0261028030278871	-0.186993655468801	NA
ENSG00000107874.6	CUEDC2	119.755	-0.274507554545699	-0.0591811225070885	NA
ENSG00000107897.14	ACBD5	20.44	-0.521778093929431	-0.451859015873287	NA
ENSG00000107902.9	LHPP	11.385	0.013336163879961	-0.311135710730877	NA
ENSG00000107929.10	LARP4B	29.935	-0.602246925651839	-0.669840459638457	NA
ENSG00000107937.14	GTPBP4	69.24	-1.37930189422573	-1.03794825814426	NA
ENSG00000107938.13	C10orf137	17.63	-0.229946504496322	-0.272881146341919	NA
ENSG00000107949.12	BCCIP	122	-0.620620385220855	-0.487350877121208	NA
ENSG00000107951.8	MTPAP	14.79	-0.203368331375103	-0.193816147010513	NA
ENSG00000107959.11	PITRM1	50.05	-0.263908620536809	-1.94904963920125e-05	NA
ENSG00000107960.6	OBFC1	13.74	-0.0433018154871856	-0.258263427739815	NA
ENSG00000108001.9	EBF3	10.635	-0.227861547212093	-0.0176283282572621	NA
ENSG00000108010.7	GLRX3	156.84	-0.522182331397556	-0.355494283403178	NA
ENSG00000108021.15	FAM208B	41.755	0.202690259458555	0.278650968373765	NA
ENSG00000108039.13	XPNPEP1	50.84	-0.69437565017688	-0.425780180671843	NA
ENSG00000108055.9	SMC3	29.125	-0.540975419322523	-0.578646734377323	NA
ENSG00000108061.7	SHOC2	19.545	-0.687672099761636	-0.662694966502072	NA
ENSG00000108064.6	TFAM	65.635	-0.332150107598629	-0.31006629359794	NA
ENSG00000108091.10	CCDC6	18.3	-0.404098744676402	-0.313269026322275	NA
ENSG00000108094.10	CUL2	22.215	-0.430495220954895	-0.0525133955562676	NA
ENSG00000108100.13	CCNY	22.325	-0.223172547991163	-0.254040485329647	NA
ENSG00000108106.9	UBE2S	425.07	0.392937466627753	0.166690565504307	NA
ENSG00000108107.8	RPL28	834.185	-0.38191453145185	-0.327757487411939	NA
ENSG00000108176.10	DNAJC12	34.26	-0.685810013658196	-0.418471385747261	NA
ENSG00000108179.9	PPIF	199.93	-0.24753812752729	-0.21328207973474	NA
ENSG00000108219.10	TSPAN14	13.165	2.50930876212669	2.3520650754793	NA
ENSG00000108256.4	NUFIP2	37.355	0.588249133277637	0.63581878927115	NA
ENSG00000108262.11	GIT1	29.56	-0.0548323675068869	-0.167785361134947	NA
ENSG00000108264.12	TADA2A	12.41	-0.706728165723448	-0.539931010536595	NA
ENSG00000108270.6	AATF	66.205	-0.94146019201442	-0.656502184189923	NA
ENSG00000108272.9	DHRS11	17.825	0.178360485940777	0.205226028242345	NA
ENSG00000108278.7	ZNHIT3	101.405	-0.328326033190839	-0.106856700316821	NA
ENSG00000108292.12	MLLT6	28.82	-0.484123443800122	-0.732457290245411	NA
ENSG00000108294.4	PSMB3	402.715	-0.414713378729651	-0.162819221084631	NA
ENSG00000108298.5	RPL19	4449.795	-0.517451824175642	-0.482779283553866	NA
ENSG00000108306.7	FBXL20	12.32	0.546585962913338	0.464378872525641	NA
ENSG00000108312.10	UBTF	57.425	-0.943241215138348	-0.966562842322629	NA
ENSG00000108344.10	PSMD3	127.475	-0.183118934949041	0.166605005481122	NA
ENSG00000108349.10	CASC3	43.775	-0.883757583606673	-0.861487986094305	NA
ENSG00000108384.10	RAD51C	84.635	-0.528128959285331	-0.361820576894403	NA
ENSG00000108389.5	MTMR4	16.755	-0.322572213618119	-0.335095714184293	NA
ENSG00000108395.9	TRIM37	19.21	-0.186245002735366	-0.296258014171563	NA
ENSG00000108406.5	DHX40	56.065	-0.494849751564502	-0.466860916256482	NA
