gene_id	Symbol	tc_CDS	tc_CDS_norm	tpm_cutoff	localization_cat	Annotation
ENSG00000109606.8	DHX15	332	3.16070068545316	105.04	cytosolic	protein_coding
ENSG00000109674.3	NEIL3	1.5	0.139599813866915	10.745	cytosolic	protein_coding
ENSG00000109680.6	TBC1D19	5	1.10132158590308	4.54	cytosolic	protein_coding
ENSG00000109689.10	STIM2	18.5	2.32997481108312	7.94	membrane	protein_coding
ENSG00000109736.10	MFSD10	323.5	13.0390971382507	24.81	membrane	protein_coding
ENSG00000109738.6	GLRB	38	5.13166779203241	7.405	membrane	protein_coding
ENSG00000109805.5	NCAPG	7.5	0.426136363636364	17.6	cytosolic	protein_coding
ENSG00000109854.9	HTATIP2	17.5	0.236534432655268	73.985	cytosolic	protein_coding
ENSG00000109861.11	CTSC	193.5	4.29284525790349	45.075	membrane	protein_coding
ENSG00000109911.13	ELP4	5	0.293513354857646	17.035	cytosolic	protein_coding
ENSG00000109919.5	MTCH2	5	0.0575440211761998	86.89	cytosolic	protein_coding
ENSG00000109920.8	FNBP4	31.5	0.968039336201598	32.54	cytosolic	protein_coding
ENSG00000109929.5	SC5D	303.5	12.85472257518	23.61	membrane	protein_coding
ENSG00000109971.9	HSPA8	738	1.09873749404478	671.68	cytosolic	protein_coding
ENSG00000110046.8	ATG2A	21	4.3613707165109	4.815	cytosolic	protein_coding
ENSG00000110048.7	OSBP	14.5	1.01010101010101	14.355	cytosolic	protein_coding
ENSG00000110057.3	UNC93B1	35.5	6.72985781990521	5.275	membrane	protein_coding
ENSG00000110066.10	SUV420H1	15.5	1.68204015192621	9.215	cytosolic	protein_coding
ENSG00000110075.10	PPP6R3	24	0.763358778625954	31.44	cytosolic	protein_coding
ENSG00000110107.4	PRPF19	217.5	1.63675358392595	132.885	cytosolic	protein_coding
ENSG00000110108.5	TMEM109	29	0.388766003083317	74.595	membrane	protein_coding
ENSG00000110218.4	PANX1	6	0.914634146341463	6.56	membrane	protein_coding
ENSG00000110321.11	EIF4G2	220	0.952236674096998	231.035	cytosolic	protein_coding
ENSG00000110328.5	GALNT18	23.5	1.94778284293411	12.065	membrane	protein_coding
ENSG00000110344.5	UBE4A	38.5	2.92664386164956	13.155	membrane	protein_coding
ENSG00000110367.7	DDX6	63.5	2.32856618995233	27.27	cytosolic	protein_coding
ENSG00000110427.10	KIAA1549L	25	8.71080139372822	2.87	membrane	protein_coding
ENSG00000110435.7	PDHX	14.5	0.514366796736431	28.19	cytosolic	protein_coding
ENSG00000110492.11	MDK	13.5	0.076874893229315	175.61	membrane	protein_coding
ENSG00000110514.14	MADD	3	0.200400801603206	14.97	cytosolic	protein_coding
ENSG00000110619.12	CARS	16	0.62111801242236	25.76	cytosolic	protein_coding
ENSG00000110628.9	SLC22A18	8.5	5.18292682926829	1.64	membrane	protein_coding
ENSG00000110651.7	CD81	396	2.04746393671475	193.41	membrane	protein_coding
ENSG00000110660.10	SLC35F2	85	3.48861071208701	24.365	membrane	protein_coding
ENSG00000110700.2	RPS13	47.5	0.0172603939366961	2751.965	cytosolic	protein_coding
ENSG00000110713.11	NUP98	52.5	1.66958180950867	31.445	cytosolic	protein_coding
ENSG00000110717.6	NDUFS8	13	0.066161127792763	196.49	cytosolic	protein_coding
ENSG00000110880.6	CORO1C	14.5	0.206699928724162	70.15	cytosolic	protein_coding
ENSG00000110881.7	ASIC1	54.5	2.68605224248398	20.29	membrane	protein_coding
ENSG00000110911.10	SLC11A2	265	9.1096596768649	29.09	membrane	protein_coding
ENSG00000110917.3	MLEC	66.5	0.672022636551968	98.955	membrane	protein_coding
ENSG00000110955.4	ATP5B	681.5	0.641242778373699	1062.78	cytosolic	protein_coding
ENSG00000110958.11	PTGES3	27.5	0.0433849746000694	633.86	cytosolic	protein_coding
ENSG00000111142.9	METAP2	16	0.163707985880186	97.735	cytosolic	protein_coding
ENSG00000111144.5	LTA4H	197.5	1.37510879025239	143.625	cytosolic	protein_coding
ENSG00000111206.8	FOXM1	10.5	0.176263219741481	59.57	cytosolic	protein_coding
ENSG00000111261.9	MANSC1	16.5	1.84977578475336	8.92	membrane	protein_coding
ENSG00000111300.5	NAA25	16.5	0.676229508196721	24.4	cytosolic	protein_coding
ENSG00000111358.9	GTF2H3	8.5	0.145610278372591	58.375	cytosolic	protein_coding
ENSG00000111361.8	EIF2B1	5	0.109373291042327	45.715	cytosolic	protein_coding
ENSG00000111371.11	SLC38A1	687.5	12.8229040380491	53.615	membrane	protein_coding
ENSG00000111481.5	COPZ1	10	0.0426021386273591	234.73	cytosolic	protein_coding
ENSG00000111530.8	CAND1	134	2.15157353885678	62.28	cytosolic	protein_coding
ENSG00000111596.7	CNOT2	7.5	0.174499767333644	42.98	cytosolic	protein_coding
ENSG00000111605.12	CPSF6	65	1.43535386993486	45.285	cytosolic	protein_coding
ENSG00000111615.8	KRR1	16.5	0.544824170381377	30.285	cytosolic	protein_coding
ENSG00000111640.10	GAPDH	105.5	0.0295942640425484	3564.88	cytosolic	protein_coding
ENSG00000111641.6	NOP2	13	0.156109276493545	83.275	cytosolic	protein_coding
ENSG00000111642.10	CHD4	34.5	0.417271407837446	82.68	cytosolic	protein_coding
ENSG00000111647.8	UHRF1BP1L	5	0.527148128624143	9.485	cytosolic	protein_coding
ENSG00000111666.6	CHPT1	163	1.95455363031357	83.395	membrane	protein_coding
ENSG00000111670.10	GNPTAB	4.5	0.320741268709907	14.03	membrane	protein_coding
ENSG00000111674.4	ENO2	16	0.327835262780453	48.805	cytosolic	protein_coding
ENSG00000111676.10	ATN1	131	5.0873786407767	25.75	cytosolic	protein_coding
ENSG00000111678.6	C12orf57	6.5	0.0187133829477897	347.345	cytosolic	protein_coding
ENSG00000111684.6	LPCAT3	288	7.36761320030698	39.09	membrane	protein_coding
ENSG00000111711.5	GOLT1B	39	1.13223980258383	34.445	membrane	protein_coding
ENSG00000111716.8	LDHB	655.5	0.359848484848485	1821.6	cytosolic	protein_coding
ENSG00000111726.8	CMAS	3	0.0439721509710517	68.225	cytosolic	protein_coding
ENSG00000111731.8	C2CD5	3.5	0.188273265196342	18.59	cytosolic	protein_coding
ENSG00000111880.11	RNGTT	14	0.837821663674446	16.71	cytosolic	protein_coding
ENSG00000111885.5	MAN1A1	236.5	13.0518763796909	18.12	membrane	protein_coding
ENSG00000111897.6	SERINC1	1622.5	26.0057701554736	62.39	membrane	protein_coding
ENSG00000111906.13	HDDC2	3.5	0.0182248952068526	192.045	cytosolic	protein_coding
ENSG00000111911.5	HINT3	18.5	0.650492264416315	28.44	cytosolic	protein_coding
ENSG00000111962.7	UST	24.5	1.93752471332543	12.645	membrane	protein_coding
ENSG00000112039.3	FANCE	9	0.689655172413793	13.05	cytosolic	protein_coding
ENSG00000112062.6	MAPK14	19.5	0.677553856845031	28.78	cytosolic	protein_coding
ENSG00000112078.9	KCTD20	2.5	0.0689084895259096	36.28	cytosolic	protein_coding
ENSG00000112081.12	SRSF3	15	0.0619246170994509	242.23	cytosolic	protein_coding
ENSG00000112096.12	SOD2	20.5	0.287376463166748	71.335	cytosolic	protein_coding
ENSG00000112118.13	MCM3	127	0.687285223367698	184.785	cytosolic	protein_coding
ENSG00000112146.12	FBXO9	5	0.0761324704986677	65.675	cytosolic	protein_coding
ENSG00000112149.5	CD83	22	3.08339173090399	7.135	membrane	protein_coding
ENSG00000112245.6	PTP4A1	9.5	0.121623351683523	78.11	cytosolic	protein_coding
ENSG00000112282.13	MED23	8	0.97799511002445	8.18	cytosolic	protein_coding
ENSG00000112290.8	WASF1	20.5	0.443482963764197	46.225	cytosolic	protein_coding
ENSG00000112294.8	ALDH5A1	13	0.80024622960911	16.245	cytosolic	protein_coding
ENSG00000112305.10	SMAP1	14	0.809248554913295	17.3	cytosolic	protein_coding
ENSG00000112306.7	RPS12	20	0.00709733282232537	2817.96	cytosolic	protein_coding
ENSG00000112308.8	C6orf62	6.5	0.165310274669379	39.32	cytosolic	protein_coding
ENSG00000112312.5	GMNN	27.5	0.216220466249951	127.185	cytosolic	protein_coding
ENSG00000112319.13	EYA4	5	0.352360817477097	14.19	cytosolic	protein_coding
ENSG00000112335.10	SNX3	85	0.817858173770807	103.93	cytosolic	protein_coding
ENSG00000112394.12	SLC16A10	194	14.2333088774762	13.63	membrane	protein_coding
ENSG00000112414.10	GPR126	325.5	44.7730398899587	7.27	membrane	protein_coding
ENSG00000112419.10	PHACTR2	4	0.408580183861083	9.79	cytosolic	protein_coding
ENSG00000112541.9	PDE10A	11	2.10325047801147	5.23	cytosolic	protein_coding
ENSG00000112578.5	BYSL	7.5	0.15353121801433	48.85	cytosolic	protein_coding
ENSG00000112592.8	TBP	4.5	0.254452926208651	17.685	cytosolic	protein_coding
ENSG00000112640.10	PPP2R5D	19.5	0.354513226070357	55.005	cytosolic	protein_coding
ENSG00000112655.11	PTK7	329.5	7.45222209657356	44.215	membrane	protein_coding
ENSG00000112685.9	EXOC2	39.5	1.91747572815534	20.6	cytosolic	protein_coding
ENSG00000112697.11	TMEM30A	504.5	13.0059293632379	38.79	membrane	protein_coding
ENSG00000112715.16	VEGFA	5	0.155666251556663	32.12	membrane	protein_coding
ENSG00000112742.5	TTK	18	0.863723608445297	20.84	cytosolic	protein_coding
ENSG00000112759.12	SLC29A1	1170	15.6260434056761	74.875	membrane	protein_coding
ENSG00000112763.11	BTN2A1	8.5	0.394431554524362	21.55	membrane	protein_coding
ENSG00000112837.12	TBX18	5	0.358937544867193	13.93	cytosolic	protein_coding
ENSG00000112851.10	ERBB2IP	5	0.281928390188892	17.735	cytosolic	protein_coding
ENSG00000112893.5	MAN2A1	84	6.53188180404355	12.86	membrane	protein_coding
ENSG00000112977.11	DAP	10.5	0.285830951408738	36.735	cytosolic	protein_coding
ENSG00000112984.7	KIF20A	54.5	1.15404976177872	47.225	cytosolic	protein_coding
ENSG00000112992.12	NNT	18	0.678733031674208	26.52	cytosolic	protein_coding
ENSG00000112996.5	MRPS30	17	0.380611216836449	44.665	cytosolic	protein_coding
ENSG00000113013.8	HSPA9	506.5	2.87522706630336	176.16	cytosolic	protein_coding
ENSG00000113048.12	MRPS27	8.5	0.104198590254367	81.575	cytosolic	protein_coding
ENSG00000113083.8	LOX	25	3.47705146036161	7.19	membrane	protein_coding
ENSG00000113141.11	IK	47.5	0.774688086112697	61.315	cytosolic	protein_coding
ENSG00000113161.11	HMGCR	184	8.02792321116928	22.92	membrane	protein_coding
ENSG00000113194.8	FAF2	72.5	2.55281690140845	28.4	membrane	protein_coding
ENSG00000113296.10	THBS4	56	4.06386066763425	13.78	membrane	protein_coding
ENSG00000113300.7	CNOT6	3.5	0.127087872185911	27.54	cytosolic	protein_coding
ENSG00000113319.7	RASGRF2	18	4.78723404255319	3.76	cytosolic	protein_coding
ENSG00000113328.14	CCNG1	6	0.0221422640464988	270.975	cytosolic	protein_coding
ENSG00000113360.12	DROSHA	26	0.553191489361702	47	cytosolic	protein_coding
ENSG00000113368.7	LMNB1	26.5	0.194146305725484	136.495	cytosolic	protein_coding
ENSG00000113384.9	GOLPH3	4	0.110558319513543	36.18	cytosolic	protein_coding
ENSG00000113387.7	SUB1	10.5	0.0504104853809592	208.29	cytosolic	protein_coding
ENSG00000113407.9	TARS	76	0.603821554840504	125.865	cytosolic	protein_coding
ENSG00000113441.11	LNPEP	205.5	26.0786802030457	7.88	membrane	protein_coding
ENSG00000113504.15	SLC12A7	34	7.35930735930736	4.62	membrane	protein_coding
ENSG00000113558.14	SKP1	73.5	0.0896707801357872	819.665	cytosolic	protein_coding
ENSG00000113569.11	NUP155	104	3.21483771251932	32.35	cytosolic	protein_coding
ENSG00000113575.5	PPP2CA	70	0.861909745736625	81.215	cytosolic	protein_coding
ENSG00000113594.5	LIFR	222	35.7775987107172	6.205	membrane	protein_coding
ENSG00000113615.8	SEC24A	30	2.61096605744125	11.49	cytosolic	protein_coding
ENSG00000113621.10	TXNDC15	95.5	2.72545662100457	35.04	membrane	protein_coding
ENSG00000113643.4	RARS	4	0.0746199048596213	53.605	cytosolic	protein_coding
ENSG00000113648.12	H2AFY	53	0.231988094195921	228.46	cytosolic	protein_coding
ENSG00000113649.7	TCERG1	100.5	1.82032240536135	55.21	cytosolic	protein_coding
ENSG00000113658.12	SMAD5	32.5	0.949459538416594	34.23	cytosolic	protein_coding
ENSG00000113712.12	CSNK1A1	53.5	0.679063273465761	78.785	cytosolic	protein_coding
ENSG00000113719.11	ERGIC1	23.5	0.366900858704137	64.05	membrane	protein_coding
ENSG00000113810.11	SMC4	80.5	3.10331534309946	25.94	cytosolic	protein_coding
ENSG00000113966.5	ARL6	2.5	0.30543677458766	8.185	cytosolic	protein_coding
ENSG00000114030.8	KPNA1	6.5	0.335830534745544	19.355	cytosolic	protein_coding
ENSG00000114054.9	PCCB	10	0.170212765957447	58.75	cytosolic	protein_coding
ENSG00000114126.13	TFDP2	5.5	0.218080888183981	25.22	cytosolic	protein_coding
ENSG00000114346.9	ECT2	12.5	0.501002004008016	24.95	cytosolic	protein_coding
ENSG00000114354.8	TFG	15	0.231893020020097	64.685	cytosolic	protein_coding
ENSG00000114391.8	RPL24	29.5	0.0108800283249551	2711.39	cytosolic	protein_coding
ENSG00000114395.6	CYB561D2	5	0.304878048780488	16.4	membrane	protein_coding
ENSG00000114416.13	FXR1	4	0.0735361706039158	54.395	cytosolic	protein_coding
ENSG00000114439.14	BBX	7	0.534963698891861	13.085	cytosolic	protein_coding
ENSG00000114446.4	IFT57	9.5	0.294802172226532	32.225	cytosolic	protein_coding
ENSG00000114450.5	GNB4	14	0.522095841879545	26.815	cytosolic	protein_coding
ENSG00000114544.11	SLC41A3	228	6.65110851808635	34.28	membrane	protein_coding
ENSG00000114554.7	PLXNA1	239.5	20.8805579773322	11.47	membrane	protein_coding
ENSG00000114573.5	ATP6V1A	24	0.989690721649485	24.25	cytosolic	protein_coding
ENSG00000114631.10	PODXL2	195.5	4.16134525329928	46.98	membrane	protein_coding
ENSG00000114646.5	CSPG5	158	16.3391933815926	9.67	membrane	protein_coding
ENSG00000114650.14	SCAP	44	1.75789053136237	25.03	membrane	protein_coding
ENSG00000114686.4	MRPL3	130	0.860727645909888	151.035	cytosolic	protein_coding
ENSG00000114742.9	WDR48	4.5	0.189513581806696	23.745	cytosolic	protein_coding
ENSG00000114770.12	ABCC5	13	1.03626943005181	12.545	membrane	protein_coding
ENSG00000114790.8	ARHGEF26	3	0.229095074455899	13.095	cytosolic	protein_coding
ENSG00000114796.11	KLHL24	9	1.42857142857143	6.3	cytosolic	protein_coding
ENSG00000114850.2	SSR3	416.5	7.23404255319149	57.575	membrane	protein_coding
ENSG00000114867.15	EIF4G1	186.5	1.02978934872036	181.105	cytosolic	protein_coding
ENSG00000114902.9	SPCS1	177.5	1.10111662531017	161.2	membrane	protein_coding
ENSG00000114978.13	MOB1A	128.5	2.44389501711677	52.58	cytosolic	protein_coding
ENSG00000114999.7	TTL	4.5	0.150956055015096	29.81	cytosolic	protein_coding
ENSG00000115053.11	NCL	558	1.28336342414241	434.795	cytosolic	protein_coding
ENSG00000115073.6	ACTR1B	4.5	0.168035847647498	26.78	cytosolic	protein_coding
ENSG00000115084.8	SLC35F5	119	7.49134403525338	15.885	membrane	protein_coding
ENSG00000115091.7	ACTR3	19	0.296898195171498	63.995	cytosolic	protein_coding
ENSG00000115107.15	STEAP3	79.5	4.27764326069411	18.585	membrane	protein_coding
ENSG00000115170.9	ACVR1	5	1.15606936416185	4.325	membrane	protein_coding
ENSG00000115194.6	SLC30A3	40	8.24742268041237	4.85	membrane	protein_coding
ENSG00000115207.9	GTF3C2	3.5	0.0924702774108322	37.85	cytosolic	protein_coding
ENSG00000115211.11	EIF2B4	14.5	0.627977479428324	23.09	cytosolic	protein_coding
ENSG00000115232.9	ITGA4	16	2.12060967528164	7.545	membrane	protein_coding
ENSG00000115233.7	PSMD14	55	0.833522770326589	65.985	cytosolic	protein_coding
ENSG00000115255.6	REEP6	23.5	3.49702380952381	6.72	membrane	protein_coding
ENSG00000115286.15	NDUFS7	19	0.129737111642199	146.45	cytosolic	protein_coding
ENSG00000115307.12	AUP1	171	2.8007534190484	61.055	membrane	protein_coding
ENSG00000115310.13	RTN4	166	2.69546155719737	61.585	membrane	protein_coding
ENSG00000115339.9	GALNT3	19.5	1.5751211631664	12.38	membrane	protein_coding
ENSG00000115364.9	MRPL19	6.5	0.184869169510808	35.16	cytosolic	protein_coding
ENSG00000115365.7	LANCL1	36	0.843881856540084	42.66	cytosolic	protein_coding
ENSG00000115368.5	WDR75	5.5	0.270935960591133	20.3	cytosolic	protein_coding
ENSG00000115380.14	EFEMP1	39.5	6.87554395126197	5.745	membrane	protein_coding
ENSG00000115414.14	FN1	302	20.9358752166378	14.425	membrane	protein_coding
ENSG00000115419.8	GLS	5	0.148588410104012	33.65	cytosolic	protein_coding
ENSG00000115446.7	UNC50	65.5	2.30430958663149	28.425	membrane	protein_coding
ENSG00000115457.5	IGFBP2	193.5	3.0037255510711	64.42	membrane	protein_coding
ENSG00000115484.10	CCT4	21.5	0.0814440214406121	263.985	cytosolic	protein_coding
ENSG00000115486.7	GGCX	41.5	1.50991449881754	27.485	membrane	protein_coding
ENSG00000115524.11	SF3B1	66	0.842105263157895	78.375	cytosolic	protein_coding
ENSG00000115657.8	ABCB6	8.5	1.07458912768647	7.91	membrane	protein_coding
ENSG00000115677.12	HDLBP	471	2.76416561518824	170.395	cytosolic	protein_coding
ENSG00000115685.10	PPP1R7	11.5	0.120557710451829	95.39	cytosolic	protein_coding
ENSG00000115758.8	ODC1	43.5	0.288012712285232	151.035	cytosolic	protein_coding
ENSG00000115762.12	PLEKHB2	10	0.410761963442185	24.345	cytosolic	protein_coding
ENSG00000115828.11	QPCT	448.5	12.4687239366138	35.97	membrane	protein_coding
ENSG00000115866.6	DARS	6	0.0953213122567321	62.945	cytosolic	protein_coding
ENSG00000115875.14	SRSF7	64	0.228489825062478	280.1	cytosolic	protein_coding
ENSG00000115884.6	SDC1	25.5	1.44762986091399	17.615	membrane	protein_coding
ENSG00000115970.14	THADA	5	0.553403431101273	9.035	cytosolic	protein_coding
ENSG00000116005.7	PCYOX1	59.5	3.61592221209359	16.455	membrane	protein_coding
ENSG00000116044.11	NFE2L2	23	1.51315789473684	15.2	cytosolic	protein_coding
ENSG00000116106.7	EPHA4	22	2.71102895871842	8.115	membrane	protein_coding
ENSG00000116120.8	FARSB	31	0.487920044070198	63.535	cytosolic	protein_coding
ENSG00000116127.13	ALMS1	27.5	4.5643153526971	6.025	cytosolic	protein_coding
ENSG00000116133.7	DHCR24	260	3.19685233001353	81.33	membrane	protein_coding
ENSG00000116138.8	DNAJC16	34	6.39097744360902	5.32	membrane	protein_coding
ENSG00000116171.12	SCP2	1.5	0.0154416306361952	97.14	cytosolic	protein_coding
ENSG00000116191.13	RALGPS2	29.5	1.29613356766257	22.76	cytosolic	protein_coding
ENSG00000116209.7	TMEM59	255.5	2.0468656118566	124.825	membrane	protein_coding
ENSG00000116221.11	MRPL37	97.5	0.561038064274822	173.785	cytosolic	protein_coding
ENSG00000116237.11	ICMT	165.5	1.50440869011908	110.01	membrane	protein_coding
ENSG00000116260.12	QSOX1	173	7.53812636165577	22.95	membrane	protein_coding
ENSG00000116266.6	STXBP3	11.5	0.563449289563939	20.41	cytosolic	protein_coding
ENSG00000116288.8	PARK7	25	0.0471644719465721	530.06	cytosolic	protein_coding
ENSG00000116406.14	EDEM3	31	2.78276481149013	11.14	membrane	protein_coding
ENSG00000116455.9	WDR77	5.5	0.077388490220909	71.07	cytosolic	protein_coding
ENSG00000116459.6	ATP5F1	83.5	0.229291667238752	364.165	cytosolic	protein_coding
ENSG00000116489.8	CAPZA1	22	0.300731323901305	73.155	cytosolic	protein_coding
ENSG00000116521.6	SCAMP3	1437	21.2636874815034	67.58	membrane	protein_coding
ENSG00000116539.6	ASH1L	14	2.3489932885906	5.96	cytosolic	protein_coding
ENSG00000116560.6	SFPQ	62	0.238502817795388	259.955	cytosolic	protein_coding
ENSG00000116586.7	LAMTOR2	14.5	0.135204438435358	107.245	cytosolic	protein_coding
ENSG00000116641.11	DOCK7	16	1.38348465196714	11.565	cytosolic	protein_coding
ENSG00000116649.5	SRM	86	0.569743946470569	150.945	cytosolic	protein_coding
ENSG00000116670.10	MAD2L2	18	0.155756500670618	115.565	cytosolic	protein_coding
ENSG00000116675.11	DNAJC6	15.5	1.12522686025408	13.775	cytosolic	protein_coding
ENSG00000116685.11	KIAA2013	33.5	1.01132075471698	33.125	membrane	protein_coding
ENSG00000116698.16	SMG7	28.5	0.918318028032866	31.035	cytosolic	protein_coding
ENSG00000116729.9	WLS	756	8.76674204209428	86.235	membrane	protein_coding
ENSG00000116731.18	PRDM2	3.5	0.351758793969849	9.95	cytosolic	protein_coding
ENSG00000116747.8	TROVE2	15	0.77379417075058	19.385	cytosolic	protein_coding
ENSG00000116752.5	BCAS2	5.5	0.0992690190416027	55.405	cytosolic	protein_coding
ENSG00000116754.9	SRSF11	6.5	0.069027770403016	94.165	cytosolic	protein_coding
ENSG00000116786.7	PLEKHM2	8	0.36330608537693	22.02	cytosolic	protein_coding
ENSG00000116815.11	CD58	85	7.23404255319149	11.75	membrane	protein_coding
ENSG00000116830.7	TTF2	12.5	0.614854894244958	20.33	cytosolic	protein_coding
ENSG00000116857.12	TMEM9	119.5	0.964837915304186	123.855	membrane	protein_coding
ENSG00000116906.7	GNPAT	75.5	1.09175041573277	69.155	cytosolic	protein_coding
ENSG00000116918.9	TSNAX	74	0.960290682584999	77.06	cytosolic	protein_coding
ENSG00000116957.8	TBCE	16.5	0.34432387312187	47.92	cytosolic	protein_coding
ENSG00000116962.10	NID1	1124.5	29.0118679050568	38.76	membrane	protein_coding
ENSG00000116984.8	MTR	7.5	0.558867362146051	13.42	cytosolic	protein_coding
ENSG00000117020.12	AKT3	20.5	0.772418990203466	26.54	cytosolic	protein_coding
ENSG00000117114.15	LPHN2	135	4.02864816472695	33.51	membrane	protein_coding
ENSG00000117118.5	SDHB	234	1.08971523040026	214.735	cytosolic	protein_coding
ENSG00000117122.9	MFAP2	32	1.76066024759285	18.175	membrane	protein_coding
ENSG00000117139.12	KDM5B	11.5	0.793650793650794	14.49	cytosolic	protein_coding
ENSG00000117143.9	UAP1	3.5	0.0668960244648318	52.32	cytosolic	protein_coding
ENSG00000117153.11	KLHL12	13	0.598802395209581	21.71	cytosolic	protein_coding
