gene_id	Symbol	localization_cat	region	par_clip_enrichment
ENSG00000117479.8	SLC19A2	membrane	transcript	1.25763564498742
ENSG00000117500.8	TMED5	membrane	transcript	6.63992869875223
ENSG00000117505.8	DR1	cytosolic	transcript	1.01795096322242
ENSG00000117519.11	CNN3	cytosolic	transcript	0.197914655338869
ENSG00000117523.11	PRRC2C	cytosolic	transcript	0.852359208523592
ENSG00000117543.15	DPH5	cytosolic	transcript	0.0641324626865672
ENSG00000117569.14	PTBP2	cytosolic	transcript	6.89320388349515
ENSG00000117592.8	PRDX6	cytosolic	transcript	0.277248889334269
ENSG00000117593.8	DARS2	cytosolic	transcript	0.843454790823212
ENSG00000117620.8	SLC35A3	membrane	transcript	3.69143398012305
ENSG00000117632.16	STMN1	cytosolic	transcript	1.30081426192092
ENSG00000117713.13	ARID1A	cytosolic	transcript	5.05897771952818
ENSG00000117724.8	CENPF	cytosolic	transcript	2.15799614643545
ENSG00000117748.5	RPA2	cytosolic	transcript	0.136953955135773
ENSG00000117751.13	PPP1R8	cytosolic	transcript	0.25843967048942
ENSG00000117758.9	STX12	cytosolic	transcript	0.206766917293233
ENSG00000117859.14	OSBPL9	cytosolic	transcript	0.0891821992330331
ENSG00000117862.7	TXNDC12	membrane	transcript	1.91145974213326
ENSG00000117868.11	ESYT2	membrane	transcript	4.85562419192645
ENSG00000117899.6	MESDC2	membrane	transcript	3.61412288017793
ENSG00000117906.9	RCN2	membrane	transcript	0.466894475082045
ENSG00000118402.5	ELOVL4	membrane	transcript	9.49263502454992
ENSG00000118418.10	HMGN3	cytosolic	transcript	0.074498752955657
ENSG00000118680.8	MYL12B	cytosolic	transcript	1.35197330571856
ENSG00000118705.12	RPN2	membrane	transcript	4.88662387510886
ENSG00000118816.5	CCNI	cytosolic	transcript	1.1257213130262
ENSG00000118939.13	UCHL3	cytosolic	transcript	0.160968879349992
ENSG00000118971.3	CCND2	cytosolic	transcript	2.62828535669587
ENSG00000119013.4	NDUFB3	cytosolic	transcript	0.432824472129613
ENSG00000119048.3	UBE2B	cytosolic	transcript	0.225597834260791
ENSG00000119203.9	CPSF3	cytosolic	transcript	2.9174337912477
ENSG00000119242.4	CCDC92	cytosolic	transcript	0.832342449464923
ENSG00000119280.12	C1orf198	cytosolic	transcript	1.15676795580111
ENSG00000119285.6	HEATR1	cytosolic	transcript	0.291772028788174
ENSG00000119314.11	PTBP3	cytosolic	transcript	2.81155015197568
ENSG00000119318.8	RAD23B	cytosolic	transcript	0.288896137179069
ENSG00000119333.7	WDR34	cytosolic	transcript	0.139146567717996
ENSG00000119335.12	SET	cytosolic	transcript	0.224161966922248
ENSG00000119383.15	PPP2R4	cytosolic	transcript	0.168235347610603
ENSG00000119392.10	GLE1	cytosolic	transcript	1.28232992827646
ENSG00000119396.6	RAB14	cytosolic	transcript	0.303828235770711
ENSG00000119414.7	PPP6C	cytosolic	transcript	2.22439843312815
ENSG00000119487.12	MAPKAP1	cytosolic	transcript	0.164619475750285
ENSG00000119537.11	KDSR	membrane	transcript	1.72827652424388
ENSG00000119541.5	VPS4B	cytosolic	transcript	1.14649681528662
ENSG00000119596.13	YLPM1	cytosolic	transcript	0.615212527964206
ENSG00000119616.7	FCF1	cytosolic	transcript	0.509063819220263
ENSG00000119673.10	ACOT2	cytosolic	transcript	0.407395800689439
ENSG00000119705.5	SLIRP	cytosolic	transcript	0.025230491048432
ENSG00000119707.9	RBM25	cytosolic	transcript	0.540774388924941
ENSG00000119777.14	TMEM214	membrane	transcript	1.74958993985785
ENSG00000119801.8	YPEL5	cytosolic	transcript	0.343642611683849
ENSG00000119812.14	FAM98A	cytosolic	transcript	0.11463507833397
ENSG00000119820.6	YIPF4	membrane	transcript	15.5955253345032
ENSG00000119878.5	CRIPT	cytosolic	transcript	1.24398073836276
ENSG00000119888.6	EPCAM	membrane	transcript	4.19248069252313
ENSG00000119899.11	SLC17A5	membrane	transcript	5.54708930204206
ENSG00000119912.11	IDE	cytosolic	transcript	0.568011958146487
ENSG00000119929.8	CUTC	cytosolic	transcript	0.11089753068165
ENSG00000119946.9	CNNM1	membrane	transcript	1.16906474820144
ENSG00000119953.8	SMNDC1	cytosolic	transcript	0.299162345432788
ENSG00000119969.10	HELLS	cytosolic	transcript	0.46189376443418
ENSG00000119977.16	TCTN3	membrane	transcript	4.12895029379069
ENSG00000120008.11	WDR11	cytosolic	transcript	0.268937696100403
ENSG00000120053.9	GOT1	cytosolic	transcript	0.597907324364723
ENSG00000120253.9	NUP43	cytosolic	transcript	0.0541711809317443
ENSG00000120256.5	LRP11	membrane	transcript	5.69903332852402
ENSG00000120306.5	CYSTM1	cytosolic	transcript	0.503101010539099
ENSG00000120333.4	MRPS14	cytosolic	transcript	0.312360553324409
ENSG00000120438.7	TCP1	cytosolic	transcript	0.667685936018269
ENSG00000120526.6	NUDCD1	cytosolic	transcript	2.71639042357274
ENSG00000120533.8	ENY2	cytosolic	transcript	0.063150074294205
ENSG00000120539.10	MASTL	cytosolic	transcript	0.70518036343911
ENSG00000120685.15	PROSER1	cytosolic	transcript	2.62929789078301
ENSG00000120694.15	HSPH1	cytosolic	transcript	0.408308183916208
ENSG00000120697.4	ALG5	membrane	transcript	0.437115040731174
ENSG00000120709.6	FAM53C	cytosolic	transcript	0.263407438626067
ENSG00000120725.8	SIL1	membrane	transcript	4.0394973070018
ENSG00000120727.8	PAIP2	cytosolic	transcript	0.114933092521139
ENSG00000120742.6	SERP1	cytosolic	transcript	1.23529411764706
ENSG00000120802.9	TMPO	cytosolic	transcript	2.14711596435988
ENSG00000120885.15	CLU	membrane	transcript	5.40259034507744
ENSG00000120889.8	TNFRSF10B	membrane	transcript	0.126776539667712
ENSG00000120896.9	SORBS3	cytosolic	transcript	1.23466498899025
ENSG00000120942.9	UBIAD1	membrane	transcript	0.795755968169761
ENSG00000120948.11	TARDBP	cytosolic	transcript	0.279647214283519
ENSG00000120963.7	ZNF706	cytosolic	transcript	0.319904028791363
ENSG00000120992.13	LYPLA1	cytosolic	transcript	0.0472500472500473
ENSG00000121039.5	RDH10	membrane	transcript	2.27272727272727
ENSG00000121057.8	AKAP1	membrane	transcript	0.979431929480901
ENSG00000121064.8	SCPEP1	membrane	transcript	2.59259259259259
ENSG00000121073.9	SLC35B1	membrane	transcript	2.78051450465244
ENSG00000121152.5	NCAPH	cytosolic	transcript	0.581933606665785
ENSG00000121390.13	PSPC1	cytosolic	transcript	0.271665308340125
ENSG00000121579.8	NAA50	cytosolic	transcript	0.145091084958891
ENSG00000121691.4	CAT	cytosolic	transcript	0.335570469798658
ENSG00000121741.12	ZMYM2	cytosolic	transcript	1.33057362507392
ENSG00000121749.11	TBC1D15	cytosolic	transcript	0.849420849420849
ENSG00000121753.8	BAI2	membrane	transcript	0.633178556352891
ENSG00000121774.13	KHDRBS1	cytosolic	transcript	0.426873055134445
ENSG00000121892.10	PDS5A	cytosolic	transcript	0.253057781526782
ENSG00000121940.11	CLCC1	membrane	transcript	1.29522108083966
ENSG00000122034.8	GTF3A	cytosolic	transcript	0.0346720600982375
ENSG00000122126.11	OCRL	cytosolic	transcript	0.242033077853973
ENSG00000122140.6	MRPS2	cytosolic	transcript	0.084738923412154
ENSG00000122203.10	KIAA1191	cytosolic	transcript	0.0394104201150784
ENSG00000122218.10	COPA	cytosolic	transcript	0.56694286960314
ENSG00000122257.14	RBBP6	cytosolic	transcript	0.217517401392111
ENSG00000122359.13	ANXA11	cytosolic	transcript	0.377861747054901
ENSG00000122406.8	RPL5	cytosolic	transcript	0.0852207938737052
ENSG00000122565.14	CBX3	cytosolic	transcript	0.140104367601373
ENSG00000122566.16	HNRNPA2B1	cytosolic	transcript	0.175440711891383
ENSG00000122591.7	FAM126A	cytosolic	transcript	1.47194112235511
ENSG00000122642.6	FKBP9	membrane	transcript	4.08906882591093
ENSG00000122643.14	NT5C3A	membrane	transcript	0.703823473463953
ENSG00000122692.7	SMU1	cytosolic	transcript	0.781668272834351
ENSG00000122705.12	CLTA	cytosolic	transcript	0.146482441901896
ENSG00000122729.14	ACO1	cytosolic	transcript	2.37977193852256
ENSG00000122882.6	ECD	cytosolic	transcript	0.6000600060006
ENSG00000122884.8	P4HA1	membrane	transcript	10.153452685422
ENSG00000122952.12	ZWINT	cytosolic	transcript	0.145514610453455
ENSG00000123066.3	MED13L	cytosolic	transcript	0.101763907734057
ENSG00000123091.4	RNF11	cytosolic	transcript	0.41661975002815
ENSG00000123106.6	CCDC91	cytosolic	transcript	3.79446640316206
ENSG00000123131.8	PRDX4	membrane	transcript	3.32607980567293
ENSG00000123136.10	DDX39A	cytosolic	transcript	0.401225561715786
ENSG00000123143.8	PKN1	cytosolic	transcript	0.287150035893754
ENSG00000123144.6	C19orf43	cytosolic	transcript	1.59931943853679
ENSG00000123146.15	CD97	membrane	transcript	18.0538404544332
ENSG00000123159.11	GIPC1	cytosolic	transcript	0.0747775368279369
ENSG00000123178.10	SPRYD7	cytosolic	transcript	0.32927230819888
ENSG00000123179.9	EBPL	membrane	transcript	0.616200616200616
ENSG00000123200.12	ZC3H13	cytosolic	transcript	27.843137254902
ENSG00000123213.18	NLN	cytosolic	transcript	0.574580556193978
ENSG00000123219.8	CENPK	cytosolic	transcript	0.254939451880178
ENSG00000123297.12	TSFM	cytosolic	transcript	0.121281301277021
ENSG00000123352.13	SPATS2	cytosolic	transcript	1.76358436606292
ENSG00000123353.5	ORMDL2	membrane	transcript	2.69076305220884
ENSG00000123364.3	HOXC13	cytosolic	transcript	0.303424360641526
ENSG00000123374.6	CDK2	cytosolic	transcript	0.227021720456498
ENSG00000123416.11	TUBA1B	cytosolic	transcript	1.03961561778219
ENSG00000123545.5	NDUFAF4	cytosolic	transcript	0.195916683852341
ENSG00000123575.8	FAM199X	cytosolic	transcript	0.703942075623492
ENSG00000123600.14	METTL8	cytosolic	transcript	0.644077289274713
ENSG00000123892.7	RAB38	cytosolic	transcript	0.669642857142857
ENSG00000123908.7	AGO2	cytosolic	transcript	1.6294721927028
ENSG00000123975.4	CKS2	cytosolic	transcript	0.116836452973328
ENSG00000123983.9	ACSL3	membrane	transcript	5.8201824236282
ENSG00000124098.9	FAM210B	cytosolic	transcript	0.206896551724138
ENSG00000124145.5	SDC4	membrane	transcript	0.359066427289048
ENSG00000124155.12	PIGT	membrane	transcript	16.2728436736119
ENSG00000124172.5	ATP5E	cytosolic	transcript	0.113263110205006
ENSG00000124181.10	PLCG1	cytosolic	transcript	1.03070413366605
ENSG00000124193.10	SRSF6	cytosolic	transcript	0.906479412703479
ENSG00000124207.12	CSE1L	cytosolic	transcript	1.28147247786074
ENSG00000124214.15	STAU1	cytosolic	transcript	0.0441807624337289
ENSG00000124228.10	DDX27	cytosolic	transcript	0.101966496722505
ENSG00000124275.10	MTRR	cytosolic	transcript	0.562966589156774
ENSG00000124380.6	SNRNP27	cytosolic	transcript	0.516267290083772
ENSG00000124422.7	USP22	cytosolic	transcript	1.22833085685983
ENSG00000124486.8	USP9X	cytosolic	transcript	2.69576379974326
ENSG00000124508.12	BTN2A2	membrane	transcript	0.873108265424913
ENSG00000124562.5	SNRPC	cytosolic	transcript	0.89259922583627
ENSG00000124570.13	SERPINB6	cytosolic	transcript	0.483055324930183
ENSG00000124571.13	XPO5	cytosolic	transcript	1.77892030848329
ENSG00000124596.12	OARD1	cytosolic	transcript	0.559227249618709
ENSG00000124702.13	KLHDC3	cytosolic	transcript	0.48882121964901
ENSG00000124733.3	MEA1	cytosolic	transcript	0.0326583932070542
ENSG00000124762.9	CDKN1A	cytosolic	transcript	0.373931623931624
ENSG00000124767.6	GLO1	cytosolic	transcript	0.988798229843728
ENSG00000124783.8	SSR1	membrane	transcript	8.87425525243023
ENSG00000124785.4	NRN1	cytosolic	transcript	0.585365853658537
ENSG00000124789.7	NUP153	cytosolic	transcript	4.60711230600024
ENSG00000124795.10	DEK	cytosolic	transcript	1.22866607959072
ENSG00000124831.14	LRRFIP1	cytosolic	transcript	0.0770861437656581
ENSG00000125037.8	EMC3	membrane	transcript	1.92566917003659
ENSG00000125107.12	CNOT1	cytosolic	transcript	0.521221146686523
ENSG00000125124.7	BBS2	cytosolic	transcript	0.150210294412177
ENSG00000125148.6	MT2A	cytosolic	transcript	2.1540221120854
ENSG00000125166.8	GOT2	cytosolic	transcript	0.117078517337585
ENSG00000125247.11	TMTC4	membrane	transcript	5.97814883529169
ENSG00000125249.6	RAP2A	cytosolic	transcript	0.151171579743008
ENSG00000125257.9	ABCC4	membrane	transcript	11.2020138451857
ENSG00000125304.8	TM9SF2	membrane	transcript	29.038854805726
ENSG00000125354.18	SEPT6	cytosolic	transcript	0.433070866141732
ENSG00000125356.6	NDUFA1	cytosolic	transcript	0.184916713512234
ENSG00000125375.10	ATP5S	cytosolic	transcript	0.211864406779661
ENSG00000125450.6	NUP85	cytosolic	transcript	0.304101838755304
ENSG00000125457.9	MIF4GD	cytosolic	transcript	0.149342891278375
ENSG00000125459.10	MSTO1	cytosolic	transcript	1.06774024155435
ENSG00000125534.5	PPDPF	cytosolic	transcript	0.144381669805399
ENSG00000125656.4	CLPP	cytosolic	transcript	0.0578062527096681
ENSG00000125676.15	THOC2	cytosolic	transcript	0.882306601544037
ENSG00000125686.7	MED1	cytosolic	transcript	2.18267760322536
ENSG00000125691.8	RPL23	cytosolic	transcript	0.0897808011291581
ENSG00000125743.6	SNRPD2	cytosolic	transcript	0.0336497814867315
ENSG00000125755.14	SYMPK	cytosolic	transcript	0.333601748533303
ENSG00000125818.13	PSMF1	cytosolic	transcript	0.39649884042792
ENSG00000125827.4	TMX4	membrane	transcript	7.37342847434591
ENSG00000125835.13	SNRPB	cytosolic	transcript	0.308139247914595
ENSG00000125846.11	ZNF133	cytosolic	transcript	0.350140056022409
ENSG00000125868.11	DSTN	cytosolic	transcript	0.0988930360162057
ENSG00000125870.6	SNRPB2	cytosolic	transcript	0.251396648044693
ENSG00000125871.9	MGME1	cytosolic	transcript	0.502613590671492
ENSG00000125912.6	NCLN	membrane	transcript	3.46378767431399
ENSG00000125944.14	HNRNPR	cytosolic	transcript	0.627182842245069
ENSG00000125952.14	MAX	cytosolic	transcript	0.0830679772947529
ENSG00000125970.7	RALY	cytosolic	transcript	0.0546789564130605
ENSG00000125971.12	DYNLRB1	cytosolic	transcript	1.23484901562391
ENSG00000125977.6	EIF2S2	cytosolic	transcript	0.107071840106052
ENSG00000125991.14	ERGIC3	membrane	transcript	1.53083071652869
ENSG00000126001.11	CEP250	cytosolic	transcript	0.290472501936483
ENSG00000126067.7	PSMB2	cytosolic	transcript	0.0977350953979518
ENSG00000126088.8	UROD	cytosolic	transcript	0.0514668039114771
ENSG00000126107.10	HECTD3	cytosolic	transcript	1.45593869731801
ENSG00000126214.16	KLC1	cytosolic	transcript	0.277078085642317
ENSG00000126215.9	XRCC3	cytosolic	transcript	0.0885347498893316
ENSG00000126216.8	TUBGCP3	cytosolic	transcript	0.381251401659565
ENSG00000126247.6	CAPNS1	cytosolic	transcript	0.085004884609041
ENSG00000126254.7	RBM42	cytosolic	transcript	0.411491562535392
ENSG00000126261.8	UBA2	cytosolic	transcript	0.479764670176381
ENSG00000126267.4	COX6B1	cytosolic	transcript	0.156076003752839
ENSG00000126432.9	PRDX5	cytosolic	transcript	0.240615976900866
ENSG00000126453.5	BCL2L12	cytosolic	transcript	0.675717181645064
ENSG00000126457.16	PRMT1	cytosolic	transcript	0.258413755939842
ENSG00000126524.5	SBDS	cytosolic	transcript	0.221709006928406
ENSG00000126602.6	TRAP1	cytosolic	transcript	0.426695630248841
ENSG00000126653.11	NSRP1	cytosolic	transcript	0.170010200612037
ENSG00000126698.6	DNAJC8	cytosolic	transcript	0.268847317127815
ENSG00000126746.13	ZNF384	cytosolic	transcript	0.132255694342395
ENSG00000126756.7	UXT	cytosolic	transcript	0.167095115681234
ENSG00000126773.8	PCNXL4	membrane	transcript	0.337980566117448
ENSG00000126777.13	KTN1	membrane	transcript	1.63230240549828
ENSG00000126821.7	SGPP1	membrane	transcript	6.61508704061896
ENSG00000126878.8	AIF1L	cytosolic	transcript	0.469483568075117
ENSG00000126883.12	NUP214	cytosolic	transcript	1.4957264957265
ENSG00000126934.9	MAP2K2	cytosolic	transcript	0.0766753565404079
ENSG00000126945.8	HNRNPH2	cytosolic	transcript	0.117962466487936
ENSG00000127022.10	CANX	membrane	transcript	10.0367906917737
ENSG00000127054.14	CPSF3L	cytosolic	transcript	1.1602664870125
ENSG00000127184.6	COX7C	cytosolic	transcript	0.0914802265649653
ENSG00000127314.13	RAP1B	cytosolic	transcript	0.185051453330926
ENSG00000127328.17	RAB3IP	cytosolic	transcript	1.93737769080235
ENSG00000127445.9	PIN1	cytosolic	transcript	0.25570480660301
ENSG00000127463.9	EMC1	membrane	transcript	51.368909512761
ENSG00000127481.10	UBR4	cytosolic	transcript	1.43497757847534
ENSG00000127483.13	HP1BP3	cytosolic	transcript	0.279578091244123
ENSG00000127526.9	SLC35E1	membrane	transcript	2.73311897106109
ENSG00000127540.7	UQCR11	cytosolic	transcript	0.0378157616094388
ENSG00000127616.13	SMARCA4	cytosolic	transcript	0.524553571428572
ENSG00000127837.5	AAMP	cytosolic	transcript	0.10722933241093
ENSG00000127884.4	ECHS1	cytosolic	transcript	0.232558139534884
ENSG00000127922.5	SHFM1	cytosolic	transcript	0.0200314339424944
ENSG00000127948.9	POR	membrane	transcript	2.79149259399924
ENSG00000127990.11	SGCE	membrane	transcript	2.02721466259372
ENSG00000128011.4	LRFN1	membrane	transcript	0.510762495439621
ENSG00000128039.6	SRD5A3	membrane	transcript	15.1486988847584
ENSG00000128050.4	PAICS	cytosolic	transcript	0.756930646229539
ENSG00000128059.4	PPAT	cytosolic	transcript	0.410621407062688
ENSG00000128228.4	SDF2L1	membrane	transcript	0.152110533654456
ENSG00000128272.10	ATF4	cytosolic	transcript	0.00862998921251348
ENSG00000128311.9	TST	cytosolic	transcript	0.0746083063914449
ENSG00000128463.8	EMC4	membrane	transcript	0.398582816651904
ENSG00000128512.15	DOCK4	cytosolic	transcript	0.338983050847458
ENSG00000128513.10	POT1	cytosolic	transcript	0.635256749602965
ENSG00000128524.4	ATP6V1F	cytosolic	transcript	0.189728586739275
ENSG00000128534.3	NAA38	cytosolic	transcript	0.0684931506849315
ENSG00000128567.12	PODXL	membrane	transcript	7.54527162977867
ENSG00000128585.13	MKLN1	cytosolic	transcript	4.52988199467073
ENSG00000128595.12	CALU	membrane	transcript	1.63437987085282
ENSG00000128602.5	SMO	membrane	transcript	0.340754202635166
ENSG00000128609.10	NDUFA5	cytosolic	transcript	0.126582278481013
ENSG00000128641.13	MYO1B	cytosolic	transcript	1.2465719272002
ENSG00000128699.9	ORMDL1	membrane	transcript	4.52890636376875
ENSG00000128708.8	HAT1	cytosolic	transcript	0.757073909340399
ENSG00000128791.7	TWSG1	membrane	transcript	3.21143493595693
ENSG00000128918.10	ALDH1A2	cytosolic	transcript	0.304632716404184
ENSG00000128928.4	IVD	cytosolic	transcript	0.119593382499502
ENSG00000128951.9	DUT	cytosolic	transcript	0.273165734773144
ENSG00000128989.6	ARPP19	cytosolic	transcript	0.623109497882638
ENSG00000129038.11	LOXL1	membrane	transcript	1.1015911872705
ENSG00000129071.5	MBD4	cytosolic	transcript	0.271862256456729
ENSG00000129083.8	COPB1	cytosolic	transcript	0.321322010557723
ENSG00000129084.13	PSMA1	cytosolic	transcript	0.278099082026924
ENSG00000129103.13	SUMF2	membrane	transcript	0.304151253596383
ENSG00000129128.8	SPCS3	membrane	transcript	3.28432046172873
ENSG00000129245.7	FXR2	cytosolic	transcript	0.442568958419103
ENSG00000129250.7	KIF1C	cytosolic	transcript	0.0989663514405102
ENSG00000129255.10	MPDU1	membrane	transcript	0.950709375457072
ENSG00000129315.5	CCNT1	cytosolic	transcript	0.0922934933087217
ENSG00000129351.13	ILF3	cytosolic	transcript	0.912948437700913
ENSG00000129353.10	SLC44A2	membrane	transcript	27.6190476190476
ENSG00000129484.9	PARP2	cytosolic	transcript	0.201572263656521
ENSG00000129562.6	DAD1	membrane	transcript	0.948618528543907
ENSG00000129625.8	REEP5	membrane	transcript	4.07725321888412
ENSG00000129636.8	ITFG1	membrane	transcript	19.1493863732543
ENSG00000129810.10	SGOL1	cytosolic	transcript	0.391102419946223
ENSG00000130024.10	PHF10	cytosolic	transcript	0.0866658412777021
ENSG00000130066.12	SAT1	cytosolic	transcript	0.20414530866949
ENSG00000130119.11	GNL3L	cytosolic	transcript	0.237868696479543
ENSG00000130175.5	PRKCSH	membrane	transcript	4.74301628829437
ENSG00000130193.7	THEM6	membrane	transcript	0.208451771840061
ENSG00000130202.5	PVRL2	membrane	transcript	3.99881516587678
ENSG00000130227.12	XPO7	cytosolic	transcript	4.87483530961792
ENSG00000130255.8	RPL36	cytosolic	transcript	0.0935078813785733
ENSG00000130294.10	KIF1A	cytosolic	transcript	4.44929868935387
ENSG00000130303.8	BST2	membrane	transcript	0.661339211904106
ENSG00000130309.6	COLGALT1	membrane	transcript	16.0184237461617
ENSG00000130311.6	DDA1	cytosolic	transcript	0.189299591511408
ENSG00000130313.2	PGLS	cytosolic	transcript	0.343524562006183
