codon	localization	variable	value
182	sp	guide1_1	5.08959807660382
183	sp	guide1_1	3.16903939922358
184	sp	guide1_1	2.08228740568298
185	sp	guide1_1	2.07953350499126
186	sp	guide1_1	2.10554782539576
187	sp	guide1_1	2.54199157321324
188	sp	guide1_1	2.05948584019557
189	sp	guide1_1	3.06404261716858
190	sp	guide1_1	2.51578712484117
191	sp	guide1_1	2.99396919106797
192	sp	guide1_1	2.63063001252001
193	sp	guide1_1	1.82758360177818
194	sp	guide1_1	1.69035116102353
195	sp	guide1_1	3.40499915687093
196	sp	guide1_1	3.74752780665028
197	sp	guide1_1	3.63646153058178
198	sp	guide1_1	3.06182029710128
199	sp	guide1_1	2.00735726497865
200	sp	guide1_1	4.13659826540425
201	sp	guide1_1	2.37380175082373
202	sp	guide1_1	2.4485571100583
203	sp	guide1_1	2.39489327283578
204	sp	guide1_1	2.48468616388327
205	sp	guide1_1	2.49893714970766
206	sp	guide1_1	3.81981260921769
207	sp	guide1_1	1.84093343810143
208	sp	guide1_1	1.51193437346267
209	sp	guide1_1	2.08635294010934
210	sp	guide1_1	3.01938989330078
211	sp	guide1_1	2.09314726156056
212	sp	guide1_1	1.87167582644732
213	sp	guide1_1	1.9189568078154
214	sp	guide1_1	1.97975645612741
215	sp	guide1_1	1.53614997307403
216	sp	guide1_1	2.26815442907717
217	sp	guide1_1	2.44224145259734
218	sp	guide1_1	2.43692907203728
219	sp	guide1_1	3.32165987114597
220	sp	guide1_1	1.95734042034764
221	sp	guide1_1	2.66374792927995
222	sp	guide1_1	2.66019612063572
223	sp	guide1_1	2.31367992411969
224	sp	guide1_1	1.54671134253852
225	sp	guide1_1	1.1801632734589
226	sp	guide1_1	1.61908288653265
227	sp	guide1_1	1.29517216358794
228	sp	guide1_1	2.5605886358024
229	sp	guide1_1	3.23638375229758
230	sp	guide1_1	2.28849004159773
231	sp	guide1_1	1.57778226354509
232	sp	guide1_1	3.47186883486821
233	sp	guide1_1	1.66438462938183
234	sp	guide1_1	1.50681254307294
235	sp	guide1_1	2.5301521355149
236	sp	guide1_1	3.69495440135452
237	sp	guide1_1	2.50500699963605
238	sp	guide1_1	1.4224049901786
239	sp	guide1_1	2.24129621160496
240	sp	guide1_1	1.78444610983013
241	sp	guide1_1	1.54921313727037
242	sp	guide1_1	1.78682574223295
243	sp	guide1_1	2.22986774735834
244	sp	guide1_1	1.82840673984748
245	sp	guide1_1	2.48951405244071
246	sp	guide1_1	1.65374314076908
247	sp	guide1_1	2.76551457696847
248	sp	guide1_1	1.57311404164306
249	sp	guide1_1	2.73295852361951
250	sp	guide1_1	2.39713232114879
251	sp	guide1_1	2.44729472312398
252	sp	guide1_1	1.63012082292738
253	sp	guide1_1	1.61739795737554
254	sp	guide1_1	1.80880415002682
255	sp	guide1_1	2.0188172065824
256	sp	guide1_1	2.47639331587969
257	sp	guide1_1	2.51177852153872
258	sp	guide1_1	2.03159879825443
259	sp	guide1_1	1.82049246076423
260	sp	guide1_1	2.14152230378576
261	sp	guide1_1	0.941535776915649
262	sp	guide1_1	1.98972768721451
263	sp	guide1_1	2.36897275483505
264	sp	guide1_1	1.46130576608758
265	sp	guide1_1	1.54159953702055
266	sp	guide1_1	2.2513542884005
267	sp	guide1_1	1.76826065345203
268	sp	guide1_1	1.7037674858663
269	sp	guide1_1	1.32048709133646
270	sp	guide1_1	1.14764472867263
271	sp	guide1_1	2.28620178413019
272	sp	guide1_1	1.50659004344218
273	sp	guide1_1	2.2925790767478
274	sp	guide1_1	1.45590604976558
275	sp	guide1_1	2.69578527263022
276	sp	guide1_1	1.24136164782866
277	sp	guide1_1	2.67889412815464
278	sp	guide1_1	2.24998481453166
279	sp	guide1_1	1.30332137810019
280	sp	guide1_1	1.48730112329648
281	sp	guide1_1	3.01798568190264
282	sp	guide1_1	2.49066090514904
283	sp	guide1_1	3.0578057518121
284	sp	guide1_1	1.61446223081281
285	sp	guide1_1	3.52945795488647
286	sp	guide1_1	2.04182455614129
287	sp	guide1_1	1.16674071762123
288	sp	guide1_1	2.56794646495949
289	sp	guide1_1	2.1059686754234
290	sp	guide1_1	2.51532344411554
291	sp	guide1_1	1.54849404800835
292	sp	guide1_1	2.78331362495357
293	sp	guide1_1	1.95370095354336
294	sp	guide1_1	1.60055941233089
295	sp	guide1_1	1.31049518905317
296	sp	guide1_1	2.42352126825535
297	sp	guide1_1	1.42828610952156
298	sp	guide1_1	3.08574731979097
299	sp	guide1_1	1.79842219406708
300	sp	guide1_1	2.09434699847445
301	sp	guide1_1	2.24877169959403
302	sp	guide1_1	1.90666567864475
303	sp	guide1_1	2.60288984157798
304	sp	guide1_1	1.58042299981339
305	sp	guide1_1	1.48781930559345
306	sp	guide1_1	2.09283311199332
307	sp	guide1_1	1.43316767577117
308	sp	guide1_1	1.33572747650409
309	sp	guide1_1	1.78807712844779
310	sp	guide1_1	1.34728155463964
311	sp	guide1_1	1.64461710447417
312	sp	guide1_1	1.91372908953862
313	sp	guide1_1	1.61552133109599
314	sp	guide1_1	1.34060953846031
315	sp	guide1_1	2.16919704296715
316	sp	guide1_1	2.79201608117642
317	sp	guide1_1	2.16153086278445
318	sp	guide1_1	1.26169369770678
319	sp	guide1_1	2.08996466784114
320	sp	guide1_1	3.03299210766957
321	sp	guide1_1	2.57719587830123
322	sp	guide1_1	2.22634031731711
323	sp	guide1_1	1.2201432749973
324	sp	guide1_1	1.60918539091427
325	sp	guide1_1	3.18768533319925
326	sp	guide1_1	2.23301497270718
327	sp	guide1_1	2.51294595486038
328	sp	guide1_1	1.59418683967324
329	sp	guide1_1	2.06012228703035
330	sp	guide1_1	1.51232985872158
331	sp	guide1_1	2.62582433444793
332	sp	guide1_1	2.15775836704148
333	sp	guide1_1	1.66760702381859
334	sp	guide1_1	1.88926329275962
335	sp	guide1_1	1.86331520852368
336	sp	guide1_1	1.24490654949213
337	sp	guide1_1	1.41570200590089
338	sp	guide1_1	2.24274041401185
339	sp	guide1_1	3.59866336767416
340	sp	guide1_1	1.43326510204782
341	sp	guide1_1	1.30638769498697
342	sp	guide1_1	4.51692798829041
343	sp	guide1_1	2.2847299636353
344	sp	guide1_1	2.61687395078385
345	sp	guide1_1	2.13466172790531
346	sp	guide1_1	2.50923836973827
347	sp	guide1_1	1.60468090368112
348	sp	guide1_1	2.04820645463344
349	sp	guide1_1	7.11043827865088
350	sp	guide1_1	5.14969998627641
351	sp	guide1_1	2.72636581547778
352	sp	guide1_1	2.04260455883132
353	sp	guide1_1	1.45391319095688
354	sp	guide1_1	1.74893384743887
355	sp	guide1_1	2.65543761333226
356	sp	guide1_1	1.19699085665336
357	sp	guide1_1	2.4631937726844
358	sp	guide1_1	2.77366910838289
359	sp	guide1_1	2.04774853805867
360	sp	guide1_1	1.25059287337194
361	sp	guide1_1	1.29763232181427
362	sp	guide1_1	0.890598475756004
363	sp	guide1_1	1.43121915698858
364	sp	guide1_1	2.14724236827431
365	sp	guide1_1	1.09035459528187
366	sp	guide1_1	1.73851125810122
367	sp	guide1_1	1.26083790081624
368	sp	guide1_1	1.66504597857061
369	sp	guide1_1	1.45940539618168
370	sp	guide1_1	1.36075254341005
371	sp	guide1_1	1.40085171703651
372	sp	guide1_1	2.99978482005046
373	sp	guide1_1	4.07530001063861
374	sp	guide1_1	2.68174790333603
375	sp	guide1_1	1.8897545428433
376	sp	guide1_1	2.5322062720781
377	sp	guide1_1	1.99272418950161
378	sp	guide1_1	2.05217761830484
379	sp	guide1_1	1.93766254228281
380	sp	guide1_1	1.4754619335647
381	sp	guide1_1	1.39562256971279
382	sp	guide1_1	2.06137511798374
383	sp	guide1_1	2.77428376250835
384	sp	guide1_1	2.31688183760891
385	sp	guide1_1	1.3748316393805
386	sp	guide1_1	2.68383933893576
387	sp	guide1_1	1.7672893296155
388	sp	guide1_1	1.05411866527726
389	sp	guide1_1	1.70472234098862
390	sp	guide1_1	1.72275769067839
391	sp	guide1_1	1.72792800701916
392	sp	guide1_1	1.91152610712625
393	sp	guide1_1	2.18700043555427
394	sp	guide1_1	3.54652807496242
395	sp	guide1_1	0.657982701149494
396	sp	guide1_1	1.39371365323905
397	sp	guide1_1	1.4324934531227
398	sp	guide1_1	3.72931999198298
399	sp	guide1_1	3.45828035437108
400	sp	guide1_1	1.27981171826179
401	sp	guide1_1	1.4101726417667
402	sp	guide1_1	1.4059543754154
403	sp	guide1_1	2.55718065651312
404	sp	guide1_1	1.52011828999345
405	sp	guide1_1	3.89725288352833
406	sp	guide1_1	2.75166915520857
407	sp	guide1_1	3.4026802244685
408	sp	guide1_1	5.60317045197589
409	sp	guide1_1	2.79266543764781
410	sp	guide1_1	1.67307363812106
411	sp	guide1_1	2.95465642739019
412	sp	guide1_1	3.21752820860939
413	sp	guide1_1	3.17967762955601
414	sp	guide1_1	1.11680949316938
415	sp	guide1_1	1.4038587751509
416	sp	guide1_1	2.56889879777787
417	sp	guide1_1	3.29880121810024
418	sp	guide1_1	3.48028621097822
419	sp	guide1_1	1.50959485843511
420	sp	guide1_1	1.50009187004357
421	sp	guide1_1	1.50298764857334
422	sp	guide1_1	2.76791747285013
423	sp	guide1_1	2.53582804146454
424	sp	guide1_1	1.8644682557926
425	sp	guide1_1	3.31709962489734
426	sp	guide1_1	1.82273695816391
427	sp	guide1_1	0.996468204324476
428	sp	guide1_1	1.7423206582634
429	sp	guide1_1	1.60975343792436
430	sp	guide1_1	2.01577512148777
431	sp	guide1_1	1.29443102708088
432	sp	guide1_1	2.07791586852833
433	sp	guide1_1	2.09820368983995
434	sp	guide1_1	1.10363225710842
435	sp	guide1_1	4.12062179536228
436	sp	guide1_1	1.3109162709288
437	sp	guide1_1	1.79881036941431
438	sp	guide1_1	4.13581075615397
439	sp	guide1_1	3.48873173285132
440	sp	guide1_1	1.11877566981808
441	sp	guide1_1	1.48123584783708
442	sp	guide1_1	1.57565158110404
443	sp	guide1_1	4.30511361251831
444	sp	guide1_1	1.57900739559133
445	sp	guide1_1	0.90399876212828
446	sp	guide1_1	2.05463196650783
447	sp	guide1_1	1.15797754492649
448	sp	guide1_1	1.06396271895619
449	sp	guide1_1	3.53293268432071
450	sp	guide1_1	1.80713049904359
451	sp	guide1_1	1.57778828731429
452	sp	guide1_1	1.81592810665049
453	sp	guide1_1	4.653606597002
454	sp	guide1_1	2.99124321294381
455	sp	guide1_1	3.86091440129617
456	sp	guide1_1	2.07219355421084
457	sp	guide1_1	2.45906716004691
458	sp	guide1_1	1.40475759789386
459	sp	guide1_1	1.18292091747495
460	sp	guide1_1	1.87503555856974
461	sp	guide1_1	1.86675947002073
462	sp	guide1_1	1.88807639826193
463	sp	guide1_1	1.54379850112857
464	sp	guide1_1	2.3403765920577
465	sp	guide1_1	2.67019038800452
466	sp	guide1_1	2.05079299449213
467	sp	guide1_1	1.96808056120609
468	sp	guide1_1	1.31943377648282
469	sp	guide1_1	1.37209115800303
470	sp	guide1_1	3.25065868854623
471	sp	guide1_1	1.4990650017443
472	sp	guide1_1	0.913939488677713
473	sp	guide1_1	1.21943447066625
474	sp	guide1_1	1.79474703350801
475	sp	guide1_1	1.21688798020429
476	sp	guide1_1	1.90970849630383
477	sp	guide1_1	3.90496000487735
478	sp	guide1_1	1.15758263248261
479	sp	guide1_1	1.32022041872814
480	sp	guide1_1	0.698023058346311
481	sp	guide1_1	2.30170044567041
482	sp	guide1_1	3.79409805663933
483	sp	guide1_1	1.95732849989243
484	sp	guide1_1	2.52397366375799
485	sp	guide1_1	2.6526148462978
486	sp	guide1_1	2.49136786535222
487	sp	guide1_1	2.62815194398478
488	sp	guide1_1	1.15985891405549
489	sp	guide1_1	1.18154354190225
490	sp	guide1_1	1.81935465777193
491	sp	guide1_1	1.32693358116241
492	sp	guide1_1	3.30005518131584
493	sp	guide1_1	1.9110281687424
494	sp	guide1_1	2.40947846155705
495	sp	guide1_1	1.02021174711817
496	sp	guide1_1	1.81302385255072
497	sp	guide1_1	2.95589200484225
498	sp	guide1_1	1.78261355380823
499	sp	guide1_1	0.91234760334881
500	sp	guide1_1	2.3539989712877
-100	tm	guide1_1	0.674461624082064
-99	tm	guide1_1	0.494041034242902
-98	tm	guide1_1	0.824659653309924
-97	tm	guide1_1	0.72589237267975
-96	tm	guide1_1	0.80965966348231
-95	tm	guide1_1	0.252161070902127
-94	tm	guide1_1	0.338145500761946
-93	tm	guide1_1	0.493873186059364
-92	tm	guide1_1	0.413945978029835
-91	tm	guide1_1	1.01156951050747
-90	tm	guide1_1	2.44659632495763
-89	tm	guide1_1	0.820206198688424
-88	tm	guide1_1	1.75747355610097
-87	tm	guide1_1	1.8250191378776
-86	tm	guide1_1	1.65680011549756
-85	tm	guide1_1	1.57520475117542
-84	tm	guide1_1	1.13864192704782
-83	tm	guide1_1	1.39928480202346
-82	tm	guide1_1	0.902070748390817
-81	tm	guide1_1	1.68126405363051
-80	tm	guide1_1	2.13521964161396
-79	tm	guide1_1	1.51715302397187
-78	tm	guide1_1	0.521900904718451
-77	tm	guide1_1	1.43076921784508
-76	tm	guide1_1	0.82897121515393
-75	tm	guide1_1	0.174104003526752
-74	tm	guide1_1	1.08382381564801
-73	tm	guide1_1	1.16509289458788
-72	tm	guide1_1	0.525777816430151
-71	tm	guide1_1	0.480095063545963
-70	tm	guide1_1	1.34911445918179
-69	tm	guide1_1	0.303103751478396
-68	tm	guide1_1	0.685087800204027
-67	tm	guide1_1	1.9774032582628
-66	tm	guide1_1	0.778245784280372
-65	tm	guide1_1	0.407433111653349
-64	tm	guide1_1	0.365047489164467
-63	tm	guide1_1	1.11360088181548
-62	tm	guide1_1	0.605895268750412
-61	tm	guide1_1	0.162990243863686
-60	tm	guide1_1	1.83712569955166
-59	tm	guide1_1	0.548665296868847
-58	tm	guide1_1	0.314039039631751
-57	tm	guide1_1	0.516658506412191
-56	tm	guide1_1	1.76167865887132
-55	tm	guide1_1	1.49320676790416
-54	tm	guide1_1	0.567825575926287
-53	tm	guide1_1	0.436751255736886
-52	tm	guide1_1	0.582673521242396
-51	tm	guide1_1	1.41174642892063
-50	tm	guide1_1	0.993257767748767
-49	tm	guide1_1	0.547826786503668
-48	tm	guide1_1	1.14403220603331
-47	tm	guide1_1	0.874153342492454
-46	tm	guide1_1	0.840733511106348
-45	tm	guide1_1	1.54950086682956
-44	tm	guide1_1	1.78862081265351
-43	tm	guide1_1	0.866365614773184
-42	tm	guide1_1	0.33823285843465
-41	tm	guide1_1	1.21120821422537
-40	tm	guide1_1	0.840998634978906
-39	tm	guide1_1	1.59800388380545
-38	tm	guide1_1	0.995190251915794
-37	tm	guide1_1	1.48249539737314
-36	tm	guide1_1	1.47603135858604
-35	tm	guide1_1	0.908415996260166
-34	tm	guide1_1	1.17895001368712
-33	tm	guide1_1	1.65089645588144
-32	tm	guide1_1	1.02269131541607
-31	tm	guide1_1	0.653059215189801
-30	tm	guide1_1	0.654217758282799
-29	tm	guide1_1	0.743626161185786
-28	tm	guide1_1	0.920197803135848
-27	tm	guide1_1	0.676455617663217
-26	tm	guide1_1	0.944109625573321
-25	tm	guide1_1	1.84366651826811
-24	tm	guide1_1	1.39223815580283
-23	tm	guide1_1	1.11065335061897
-22	tm	guide1_1	0.518264674363854
-21	tm	guide1_1	0.733979781020481
-20	tm	guide1_1	0.510371585506455
-19	tm	guide1_1	2.11688012384118
-18	tm	guide1_1	1.31765951980532
-17	tm	guide1_1	0.781529323055079
-16	tm	guide1_1	0.808663915456537
-15	tm	guide1_1	1.36765383088275
-14	tm	guide1_1	0.921112022345169
-13	tm	guide1_1	2.12355343672449
-12	tm	guide1_1	1.03584762110381
-11	tm	guide1_1	1.08811234850079
-10	tm	guide1_1	1.5204779122382
-9	tm	guide1_1	1.38951101959399
-8	tm	guide1_1	1.07391658957728
-7	tm	guide1_1	0.860658499102486
-6	tm	guide1_1	0.880690097758231
-5	tm	guide1_1	1.25117221411999
-4	tm	guide1_1	1.33640635659302
-3	tm	guide1_1	1.22392934583935
-2	tm	guide1_1	1.0969101689345
-1	tm	guide1_1	0.539300255125805
0	tm	guide1_1	0.807738057893006
1	tm	guide1_1	0.997557106569436
2	tm	guide1_1	0.65075736668606
3	tm	guide1_1	0.640049567543427
4	tm	guide1_1	0.463236998278646
5	tm	guide1_1	0.544931662039635
6	tm	guide1_1	0.552318722644789
7	tm	guide1_1	0.469272360542445
8	tm	guide1_1	0.901400875308799
9	tm	guide1_1	0.434215506265717
10	tm	guide1_1	0.396752724178174
11	tm	guide1_1	0.599210726032906
12	tm	guide1_1	0.368661159738814
13	tm	guide1_1	1.00218275280084
14	tm	guide1_1	0.366452510627338
15	tm	guide1_1	0.544352395892426
16	tm	guide1_1	0.459057360442256
17	tm	guide1_1	0.797158676669444
18	tm	guide1_1	0.734678434353684
19	tm	guide1_1	1.12502588225588
20	tm	guide1_1	0.881693078718604
21	tm	guide1_1	1.04874306626073
22	tm	guide1_1	1.1874575397505
23	tm	guide1_1	1.23034304909217
24	tm	guide1_1	1.04029790896674
25	tm	guide1_1	0.877766700350252
26	tm	guide1_1	1.25556020955897
27	tm	guide1_1	0.661870290711123
28	tm	guide1_1	1.27882519965763
29	tm	guide1_1	1.28110296858278
30	tm	guide1_1	0.880042160753897
31	tm	guide1_1	0.630773603366082
32	tm	guide1_1	1.1154416521705
33	tm	guide1_1	0.985454833024231
34	tm	guide1_1	0.943962974612859
35	tm	guide1_1	1.0486251754509
36	tm	guide1_1	0.906135029981578
37	tm	guide1_1	1.00685682062255
38	tm	guide1_1	0.893699189620734
39	tm	guide1_1	1.01192821195858
40	tm	guide1_1	0.83342033678859
41	tm	guide1_1	1.18423891393755
42	tm	guide1_1	0.953040378470396
43	tm	guide1_1	1.06776420803898
44	tm	guide1_1	0.814703612467248
45	tm	guide1_1	1.65625966482108
46	tm	guide1_1	0.661439067468613
47	tm	guide1_1	1.28172000013263
48	tm	guide1_1	2.12978908498069
49	tm	guide1_1	4.89813751165234
50	tm	guide1_1	1.64614962789601
51	tm	guide1_1	1.28524802149659
52	tm	guide1_1	1.74199315584407
53	tm	guide1_1	1.14669381954804
54	tm	guide1_1	1.5075674859407
55	tm	guide1_1	1.50953935075391
56	tm	guide1_1	1.70628773243716
57	tm	guide1_1	1.64848506132158
58	tm	guide1_1	1.96659493188419
59	tm	guide1_1	1.37148102071545
60	tm	guide1_1	1.52240776520898
61	tm	guide1_1	0.991464894339547
62	tm	guide1_1	1.17086045751933
63	tm	guide1_1	1.65317982420485
64	tm	guide1_1	1.93293531418439
65	tm	guide1_1	1.40173461145548
66	tm	guide1_1	1.46778340420091
67	tm	guide1_1	1.43183180199819
68	tm	guide1_1	1.7412833463045
69	tm	guide1_1	1.07571936253471
70	tm	guide1_1	1.36639111206518
71	tm	guide1_1	1.43335970488219
72	tm	guide1_1	1.623703720107
73	tm	guide1_1	1.03001420298396
74	tm	guide1_1	1.75995461203634
75	tm	guide1_1	1.56592819159832
76	tm	guide1_1	2.18747262403352
77	tm	guide1_1	0.938374666247059
78	tm	guide1_1	1.78719545038966
79	tm	guide1_1	1.69459236641951
80	tm	guide1_1	1.60646826208992
81	tm	guide1_1	1.23908248132344
82	tm	guide1_1	1.37296596847096
83	tm	guide1_1	1.30109740304781
84	tm	guide1_1	1.29191029810238
85	tm	guide1_1	1.71524861793909
86	tm	guide1_1	1.54843233889456
87	tm	guide1_1	1.11882631168777
88	tm	guide1_1	1.55787637591845
89	tm	guide1_1	1.16786342785648
90	tm	guide1_1	1.74823115607016
91	tm	guide1_1	1.48072867685545
92	tm	guide1_1	1.68757330326751
93	tm	guide1_1	1.62381759703125
94	tm	guide1_1	1.59225079446638
95	tm	guide1_1	1.90950785551746
96	tm	guide1_1	1.8371479561016
97	tm	guide1_1	1.2575745057418
98	tm	guide1_1	1.48888052895976
99	tm	guide1_1	1.33652606386174
100	tm	guide1_1	1.64088088820901
101	tm	guide1_1	1.86751980020969
102	tm	guide1_1	2.04605527624251
103	tm	guide1_1	1.37757561877528
104	tm	guide1_1	1.324873813266
105	tm	guide1_1	1.618093755479
106	tm	guide1_1	1.41913740520191
107	tm	guide1_1	0.685982394525787
108	tm	guide1_1	1.13599849661278
109	tm	guide1_1	1.46792520991565
110	tm	guide1_1	1.28626201816346
111	tm	guide1_1	1.97651788291777
112	tm	guide1_1	2.23586186329625
113	tm	guide1_1	2.10627332881494
114	tm	guide1_1	2.05076524756556
115	tm	guide1_1	1.50546080404882
116	tm	guide1_1	1.31983223694746
117	tm	guide1_1	1.3389686760501
118	tm	guide1_1	1.1461366819073
119	tm	guide1_1	1.78645085956111
120	tm	guide1_1	1.96301371359811
121	tm	guide1_1	1.36071902043692
122	tm	guide1_1	1.61192570094876
123	tm	guide1_1	1.86555515174414
124	tm	guide1_1	1.45230411545064
125	tm	guide1_1	1.27309303789749
126	tm	guide1_1	2.23735043099958
127	tm	guide1_1	1.68551239836976
128	tm	guide1_1	1.80389042294297
129	tm	guide1_1	1.27132442139589
130	tm	guide1_1	1.53027156348966
131	tm	guide1_1	2.10008462058783
132	tm	guide1_1	1.48018880724253
133	tm	guide1_1	1.95973100670234
134	tm	guide1_1	1.0005785666974
135	tm	guide1_1	1.35513530175992
136	tm	guide1_1	1.47153508515569
137	tm	guide1_1	1.35594208502936
138	tm	guide1_1	0.811133778135114
139	tm	guide1_1	1.02614758577905
140	tm	guide1_1	1.69149244804642
141	tm	guide1_1	1.88534721605515
142	tm	guide1_1	0.904089502967419
143	tm	guide1_1	1.53832857348504
144	tm	guide1_1	1.16249950579071
145	tm	guide1_1	1.34391510096802
146	tm	guide1_1	1.98907706150925
147	tm	guide1_1	1.46702778706825
148	tm	guide1_1	1.06072709720108
149	tm	guide1_1	1.26464673513914
150	tm	guide1_1	1.20544807162886
151	tm	guide1_1	1.50000496572462
152	tm	guide1_1	1.60240681783805
153	tm	guide1_1	1.4985819421059
154	tm	guide1_1	0.9062563934009
155	tm	guide1_1	1.37694951833504
156	tm	guide1_1	1.28953353161657
157	tm	guide1_1	1.29782994352833
158	tm	guide1_1	1.69510274408493
159	tm	guide1_1	0.953197837646372
160	tm	guide1_1	1.77228983765199
161	tm	guide1_1	1.21935537634126
162	tm	guide1_1	1.26658246123682
163	tm	guide1_1	1.00832898669587
164	tm	guide1_1	1.64294083561053
165	tm	guide1_1	1.34786130877693
166	tm	guide1_1	1.16574743938599
167	tm	guide1_1	1.08885173441908
168	tm	guide1_1	1.162677942865
169	tm	guide1_1	0.871224859747248
170	tm	guide1_1	0.658494215034018
171	tm	guide1_1	1.03313783763473
172	tm	guide1_1	1.3566347898988
173	tm	guide1_1	1.16172180594098
174	tm	guide1_1	1.82926597614755
175	tm	guide1_1	2.09211924541112
176	tm	guide1_1	1.35751140840307
177	tm	guide1_1	1.80912103142637
178	tm	guide1_1	0.967444847796898
179	tm	guide1_1	1.00424830508673
180	tm	guide1_1	0.899335479522932
181	tm	guide1_1	1.01563953638791
182	tm	guide1_1	0.663302955421633
183	tm	guide1_1	1.09091466616201
184	tm	guide1_1	1.59156543595775
185	tm	guide1_1	1.19330744282983
186	tm	guide1_1	1.58167362768556
187	tm	guide1_1	1.41765250186086
188	tm	guide1_1	1.24452922703028
189	tm	guide1_1	1.29521974020062
190	tm	guide1_1	0.772326728427542
191	tm	guide1_1	1.55452724813527
192	tm	guide1_1	1.17512855083633
193	tm	guide1_1	1.39770487900695
194	tm	guide1_1	1.5165765143753
195	tm	guide1_1	1.57717115823977
196	tm	guide1_1	1.19570134194145
197	tm	guide1_1	1.45171881623097
198	tm	guide1_1	1.77730254548115
199	tm	guide1_1	0.777845376394634
200	tm	guide1_1	1.20807926572897
201	tm	guide1_1	1.98143073323727
202	tm	guide1_1	1.0974046704772
203	tm	guide1_1	1.0771717918775
204	tm	guide1_1	1.13524146817546
205	tm	guide1_1	1.33033038479477
206	tm	guide1_1	1.40772616307201
207	tm	guide1_1	1.385107308809
208	tm	guide1_1	1.3703601706196
209	tm	guide1_1	1.02435129552264
210	tm	guide1_1	0.764379183240644
211	tm	guide1_1	1.00756607811864
212	tm	guide1_1	1.04912231983292
213	tm	guide1_1	2.22215304685395
